Position  (cm)	V (V)	n (cm-3)	p (cm-3)
1e-05	8.46371977379213e-26	4.61109865322012e-07	4.61109865322012e-07
1.01657272102e-05	8.60398664039454e-26	4.58269232629703e-07	4.58269232629703e-07
1.03313831960943e-05	8.74419322474041e-26	4.55429820751353e-07	4.55429820751353e-07
1.04968968251935e-05	8.88427932228426e-26	4.52592848927143e-07	4.52592848927143e-07
1.06621971484449e-05	9.02418488373585e-26	4.49759533253086e-07	4.49759533253086e-07
1.08272134914572e-05	9.16385009227089e-26	4.46931085117378e-07	4.46931085117378e-07
1.09918755451369e-05	9.30321544024301e-26	4.44108709646859e-07	4.44108709646859e-07
1.11561134555418e-05	9.44222180523294e-26	4.41293604166892e-07	4.41293604166892e-07
1.13198579127595e-05	9.58081052527297e-26	4.38486956677946e-07	4.38486956677946e-07
1.14830402386233e-05	9.71892347308726e-26	4.35689944352105e-07	4.35689944352105e-07
1.16455924730801e-05	9.85650312919159e-26	4.32903732052688e-07	4.32903732052688e-07
1.18074474590306e-05	9.99349265369884e-26	4.30129470880062e-07	4.30129470880062e-07
1.19685389254628e-05	1.01298359566816e-25	4.27368296746684e-07	4.27368296746684e-07
1.21288015687108e-05	1.0265477766947e-25	4.2462132898431e-07	4.2462132898431e-07
1.228817113167e-05	1.04003636990825e-25	4.21889668986193e-07	4.21889668986192e-07
1.24465844808119e-05	1.05344403186387e-25	4.19174398887036e-07	4.19174398887036e-07
1.26039796808427e-05	1.06676552053185e-25	4.16476580283303e-07	4.16476580283303e-07
1.27602960668614e-05	1.07999570140496e-25	4.13797252996404e-07	4.13797252996404e-07
1.29154743138769e-05	1.09312955338219e-25	4.11137433881136e-07	4.11137433881136e-07
1.30694565035541e-05	1.10616217441796e-25	4.08498115681637e-07	4.08498115681637e-07
1.32221861880644e-05	1.11908878692624e-25	4.05880265936956e-07	4.05880265936956e-07
1.33736084509265e-05	1.13190474292997e-25	4.03284825938216e-07	4.03284825938216e-07
1.35236699647313e-05	1.14460552894665e-25	4.00712709739193e-07	4.00712709739193e-07
1.36723190456521e-05	1.15718677060203e-25	3.98164803221978e-07	3.98164803221978e-07
1.38195057046532e-05	1.16964423696422e-25	3.95641963219246e-07	3.95641963219246e-07
1.39651816953174e-05	1.18197384459167e-25	3.93145016694475e-07	3.93145016694475e-07
1.41093005582217e-05	1.19417166128898e-25	3.90674759981327e-07	3.90674759981327e-07
1.42518176618021e-05	1.20623390956567e-25	3.88231958083203e-07	3.88231958083203e-07
1.43926902396568e-05	1.21815696979332e-25	3.85817344033856e-07	3.85817344033856e-07
1.45318774242466e-05	1.22993738305793e-25	3.83431618319756e-07	3.83431618319756e-07
1.4669340276961e-05	1.24157185370464e-25	3.81075448364735e-07	3.81075448364735e-07
1.48050418145294e-05	1.25305725157308e-25	3.78749468077296e-07	3.78749468077296e-07
1.49389470317649e-05	1.26439061392231e-25	3.76454277460769e-07	3.76454277460769e-07
1.50710229206383e-05	1.27556914704523e-25	3.74190442286382e-07	3.74190442286382e-07
1.52012384856895e-05	1.28659022757297e-25	3.71958493829095e-07	3.71958493829095e-07
1.5329564755793e-05	1.29745140347064e-25	3.69758928665942e-07	3.69758928665942e-07
1.54559747923022e-05	1.30815039472669e-25	3.67592208536428e-07	3.67592208536427e-07
1.55804436936078e-05	1.31868509373868e-25	3.654587602644e-07	3.65458760264399e-07
1.57029485961527e-05	1.32905356539919e-25	3.63358975740653e-07	3.63358975740652e-07
1.58234686719547e-05	1.3392540468862e-25	3.61293211965384e-07	3.61293211965383e-07
1.5941985122698e-05	1.34928494716291e-25	3.59261791149475e-07	3.59261791149475e-07
1.60584811704591e-05	1.3591448461929e-25	3.57265000873453e-07	3.57265000873453e-07
1.6172942045143e-05	1.36883249387672e-25	3.5530309430283e-07	3.5530309430283e-07
1.62853549687129e-05	1.37834680871715e-25	3.53376290458428e-07	3.53376290458428e-07
1.63957091362994e-05	1.38768687622032e-25	3.51484774540158e-07	3.51484774540158e-07
1.65039956942883e-05	1.39685194704114e-25	3.49628698302619e-07	3.49628698302619e-07
1.66102077154852e-05	1.40584143488127e-25	3.47808180480779e-07	3.47808180480779e-07
1.67143401714656e-05	1.41465491414897e-25	3.46023307263905e-07	3.46023307263905e-07
1.68163899022222e-05	1.42329211739006e-25	3.44274132815824e-07	3.44274132815824e-07
1.69163555832265e-05	1.43175293250015e-25	3.42560679839502e-07	3.42560679839502e-07
1.70142376900255e-05	1.44003739972821e-25	3.40882940183868e-07	3.40882940183868e-07
1.71100384604988e-05	1.4481457084821e-25	3.39240875490741e-07	3.39240875490741e-07
1.72037618549052e-05	1.45607819394705e-25	3.37634417879655e-07	3.37634417879655e-07
1.72954135138491e-05	1.46383533352799e-25	3.36063470668325e-07	3.36063470668325e-07
1.73850007143019e-05	1.47141774312741e-25	3.34527909126462e-07	3.34527909126462e-07
1.74725323238133e-05	1.47882617326984e-25	3.33027581260608e-07	3.33027581260608e-07
1.75580187530513e-05	1.48606150508506e-25	3.31562308627624e-07	3.31562308627624e-07
1.76414719068087e-05	1.49312474616138e-25	3.30131887174451e-07	3.30131887174451e-07
1.77229051336165e-05	1.50001702628106e-25	3.28736088101772e-07	3.28736088101772e-07
1.78023331741026e-05	1.50673959304954e-25	3.27374658749143e-07	3.27374658749143e-07
1.7879772108238e-05	1.5132938074305e-25	3.26047323499237e-07	3.26047323499237e-07
1.79552393016065e-05	1.51968113919829e-25	3.24753784698788e-07	3.24753784698788e-07
1.8028753350839e-05	1.52590316231963e-25	3.23493723593879e-07	3.23493723593879e-07
1.81003340283471e-05	1.53196155027604e-25	3.22266801277223e-07	3.22266801277223e-07
1.81700022264925e-05	1.53785807133849e-25	3.2107265964513e-07	3.2107265964513e-07
1.82377799013248e-05	1.54359458380547e-25	3.19910922361861e-07	3.1991092236186e-07
1.83036900160184e-05	1.54917303121569e-25	3.18781195829141e-07	3.1878119582914e-07
1.83677564841364e-05	1.55459543754613e-25	3.17683070158641e-07	3.17683070158641e-07
1.84300041128469e-05	1.559863902406e-25	3.16616120145277e-07	3.16616120145276e-07
1.84904585462128e-05	1.56498059623692e-25	3.15579906239239e-07	3.15579906239239e-07
1.85491462086734e-05	1.56994775552937e-25	3.14573975514746e-07	3.14573975514746e-07
1.86060942488319e-05	1.57476767806503e-25	3.1359786263355e-07	3.1359786263355e-07
1.86613304836593e-05	1.57944271819441e-25	3.12651090801303e-07	3.12651090801303e-07
1.87148833432195e-05	1.58397528215843e-25	3.11733172714989e-07	3.11733172714989e-07
1.87667818160187e-05	1.58836782346302e-25	3.10843611499664e-07	3.10843611499664e-07
1.88170553950745e-05	1.59262283831453e-25	3.09981901632852e-07	3.09981901632852e-07
1.88657340247963e-05	1.59674286112386e-25	3.0914752985503e-07	3.0914752985503e-07
1.89128480487667e-05	1.60073046008682e-25	3.08339976064689e-07	3.08339976064689e-07
1.8958428158502e-05	1.60458823284737e-25	3.07558714196586e-07	3.07558714196586e-07
1.90025053432729e-05	1.60831880225051e-25	3.0680321308185e-07	3.0680321308185e-07
1.90451108410539e-05	1.61192481219087e-25	3.06072937288721e-07	3.06072937288721e-07
1.90862760906702e-05	1.61540892356251e-25	3.05367347942778e-07	3.05367347942778e-07
1.91260326852022e-05	1.61877381031523e-25	3.046859035256e-07	3.046859035256e-07
1.91644123267046e-05	1.62202215562211e-25	3.04028060650901e-07	3.04028060650901e-07
1.92014467822908e-05	1.6251566481626e-25	3.03393274817268e-07	3.03393274817267e-07
1.92371678416273e-05	1.62817997852499e-25	3.02781001136709e-07	3.02781001136709e-07
1.92716072758811e-05	1.63109483573179e-25	3.0219069503833e-07	3.0219069503833e-07
1.93047967981525e-05	1.633903903891e-25	3.01621812946518e-07	3.01621812946518e-07
1.93367680254265e-05	1.63660985897561e-25	3.0107381293312e-07	3.0107381293312e-07
1.93675524420663e-05	1.63921536573392e-25	3.00546155343172e-07	3.00546155343171e-07
1.9397181364871e-05	1.64172307473205e-25	3.00038303393829e-07	3.00038303393829e-07
1.94256859097125e-05	1.64413561953018e-25	2.99549723746223e-07	2.99549723746223e-07
1.94530969597633e-05	1.64645561399347e-25	2.99079887050047e-07	2.99079887050047e-07
1.94794451353227e-05	1.64868564973826e-25	2.9862826846075e-07	2.9862826846075e-07
1.95047607652428e-05	1.65082829371361e-25	2.98194348129306e-07	2.98194348129306e-07
1.95290738599541e-05	1.65288608591824e-25	2.97777611664566e-07	2.97777611664566e-07
1.95524140860841e-05	1.65486153725239e-25	2.97377550568306e-07	2.97377550568306e-07
1.95748107426607e-05	1.65675712750367e-25	2.96993662643113e-07	2.96993662643113e-07
1.9596292738886e-05	1.6585753034659e-25	2.96625452373348e-07	2.96625452373348e-07
1.96168885734653e-05	1.66031847718968e-25	2.96272431279452e-07	2.96272431279452e-07
1.96366263154719e-05	1.66198902436268e-25	2.95934118245943e-07	2.95934118245943e-07
1.9655533586723e-05	1.66358928281815e-25	2.95610039823487e-07	2.95610039823487e-07
1.96736375456437e-05	1.66512155116905e-25	2.95299730505485e-07	2.95299730505484e-07
1.96909648725883e-05	1.66658808756583e-25	2.95002732979663e-07	2.95002732979663e-07
1.97075417565908e-05	1.66799110857493e-25	2.9471859835519e-07	2.9471859835519e-07
1.97233938835082e-05	1.66933278817532e-25	2.94446886365885e-07	2.94446886365884e-07
1.97385464255249e-05	1.67061525687013e-25	2.94187165550132e-07	2.94187165550132e-07
1.97530240319785e-05	1.67184060091025e-25	2.93939013408127e-07	2.93939013408127e-07
1.97668508214693e-05	1.67301086162639e-25	2.93702016537119e-07	2.93702016537119e-07
1.97800503752133e-05	1.67412803486659e-25	2.93475770745346e-07	2.93475770745346e-07
1.97926457315962e-05	1.67519407053529e-25	2.93259881145379e-07	2.93259881145379e-07
1.98046593818871e-05	1.67621087223046e-25	2.93053962227599e-07	2.93053962227599e-07
1.9816113267066e-05	1.67718029697514e-25	2.92857637914562e-07	2.92857637914562e-07
1.98270287757224e-05	1.67810415503964e-25	2.92670541597029e-07	2.92670541597029e-07
1.98374267429789e-05	1.67898420985032e-25	2.92492316152411e-07	2.92492316152411e-07
1.9847327450394e-05	1.6798221779815e-25	2.92322613946435e-07	2.92322613946435e-07
1.98567506267985e-05	1.68061972922611e-25	2.92161096818811e-07	2.9216109681881e-07
1.98657154500188e-05	1.68137848674164e-25	2.92007436053687e-07	2.92007436053687e-07
1.98742405494416e-05	1.68210002726715e-25	2.91861312335699e-07	2.91861312335699e-07
1.9882344009373e-05	1.68278588140766e-25	2.91722415692385e-07	2.91722415692385e-07
1.9890043373147e-05	1.68343753398179e-25	2.91590445423769e-07	2.91590445423769e-07
1.98973556479374e-05	1.68405642442906e-25	2.91465110019884e-07	2.91465110019883e-07
1.99042973102279e-05	1.68464394727291e-25	2.91346127067004e-07	2.91346127067004e-07
1.9910884311897e-05	1.68520145263562e-25	2.91233223143362e-07	2.91233223143361e-07
1.99171320868723e-05	1.68573024680157e-25	2.91126133705072e-07	2.91126133705072e-07
1.99230555583133e-05	1.68623159282515e-25	2.91024602963033e-07	2.91024602963033e-07
1.99286691462783e-05	1.68670671117971e-25	2.90928383751501e-07	2.90928383751501e-07
1.99339867758365e-05	1.68715678044406e-25	2.90837237389047e-07	2.90837237389047e-07
1.9939021885584e-05	1.68758293802332e-25	2.907509335326e-07	2.907509335326e-07
1.99437874365242e-05	1.68798628090054e-25	2.90669250025218e-07	2.90669250025218e-07
1.99482959212759e-05	1.68836786641594e-25	2.90591972738263e-07	2.90591972738263e-07
1.99525593735721e-05	1.68872871307093e-25	2.90518895408592e-07	2.90518895408592e-07
1.99565893780133e-05	1.68906980135367e-25	2.9044981947138e-07	2.9044981947138e-07
1.99603970800417e-05	1.68939207458312e-25	2.90384553889152e-07	2.90384553889152e-07
1.99639931961035e-05	1.68969643976926e-25	2.90322914977604e-07	2.90322914977604e-07
1.99673880239675e-05	1.68998376848643e-25	2.90264726228732e-07	2.90264726228732e-07
1.99705914531701e-05	1.69025489775724e-25	2.90209818131808e-07	2.90209818131808e-07
1.99736129755571e-05	1.69051063094492e-25	2.90158027992681e-07	2.90158027992681e-07
1.99764616958959e-05	1.69075173865149e-25	2.90109199751886e-07	2.90109199751886e-07
1.99791463425311e-05	1.6909789596196e-25	2.90063183801999e-07	2.90063183801999e-07
1.99816752780594e-05	1.69119300163595e-25	2.90019836804667e-07	2.90019836804667e-07
1.99840565099997e-05	1.69139454243451e-25	2.89979021507711e-07	2.89979021507711e-07
1.99862977014377e-05	1.69158423059739e-25	2.89940606562689e-07	2.89940606562689e-07
1.99884061816224e-05	1.6917626864517e-25	2.89904466343247e-07	2.89904466343247e-07
1.99903889564975e-05	1.69193050296084e-25	2.89870480764627e-07	2.89870480764627e-07
1.99922527191469e-05	1.69208824660872e-25	2.89838535104609e-07	2.89838535104609e-07
1.99940038601408e-05	1.69223645827531e-25	2.89808519826186e-07	2.89808519826186e-07
1.99956484777638e-05	1.69237565410226e-25	2.8978033040225e-07	2.89780330402249e-07
1.99971923881124e-05	1.69250632634775e-25	2.89753867142504e-07	2.89753867142504e-07
1.99986411350492e-05	1.69262894422872e-25	2.89729035022862e-07	2.89729035022862e-07
2e-05	1.69274395475026e-25	2.89705743517507e-07	2.89705743517507e-07
2.00025e-05	1.69295554774461e-25	4.74391778740987e-07	4.74391778740987e-07
2.0005e-05	1.69316714073896e-25	7.76850311381513e-07	7.76850311381513e-07
2.00075e-05	1.6933787337333e-25	1.27218372333134e-06	1.27218372333134e-06
2.001e-05	1.69359032672763e-25	2.08338645863699e-06	2.08338645863699e-06
2.00125e-05	1.69380191972196e-25	3.41188532806632e-06	3.41188532806632e-06
2.0015e-05	1.69401351271629e-25	5.58755507036753e-06	5.58755507036753e-06
2.00175e-05	1.69422510571061e-25	9.15062835292807e-06	9.15062835292806e-06
2.002e-05	1.69443669870491e-25	1.49858389871594e-05	1.49858389871594e-05
2.00225e-05	1.69464829169921e-25	2.45421069742914e-05	2.45421069742913e-05
2.0025e-05	1.69485988469351e-25	4.01923145787876e-05	4.01923145787876e-05
2.00275e-05	1.6950714776878e-25	6.58225081223177e-05	6.58225081223177e-05
2.003e-05	1.6952830706821e-25	0.000107796828059872	0.000107796828059872
2.00325e-05	1.69549466367638e-25	0.000176537765627183	0.000176537765627183
2.0035e-05	1.69570625667066e-25	0.000289114133860644	0.000289114133860644
2.00375e-05	1.69591784966494e-25	0.000473479362691622	0.000473479362691622
2.004e-05	1.6961294426592e-25	0.000775412513806737	0.000775412513806737
2.00425e-05	1.69634103565347e-25	0.0012698855135184	0.0012698855135184
2.0045e-05	1.69655262864773e-25	0.00207967916002579	0.00207967916002579
