Position  (cm)	V (V)	n (cm-3)	p (cm-3)
3.19977365032567e-06	-0.392287211353032	0.0866165852528252	1292935920296.78
3.29416328065395e-06	-0.401302388388155	0.0608960761504335	1839029699862.33
3.39060621289304e-06	-0.410362336678161	0.0427367737596708	2620452642968.38
3.48912328913053e-06	-0.419459194217784	0.0299484525145645	3739414968160.82
3.58973478597165e-06	-0.428584702605038	0.0209628488445111	5342293552777.29
3.69246038758518e-06	-0.437730202464507	0.014661538900853	7638331453162.52
3.7973191587551e-06	-0.44688662945826	0.0102498925088614	10925938615568.1
3.90432951797149e-06	-0.456044510952306	0.00716529119233424	15629469550728
4.01350921059396e-06	-0.465193963423945	0.00501065578490139	22350309337950.3
4.12487528212218e-06	-0.474324690720163	0.00350654988841603	31937294387079.7
4.23844405160815e-06	-0.483425983312289	0.00245683413540308	45582942737213
4.35423108524561e-06	-0.492486718741083	0.00172414860170871	64953652779709.8
4.47225117017228e-06	-0.501495363514062	0.00121248460160809	92363876952966.1
4.59251828852124e-06	-0.510439976808902	0.000854844128389146	131006129346645
4.71504559175772e-06	-0.519308216460126	0.000604532930134607	185250257423641
4.83984537533834e-06	-0.52808734786841	0.000429037204080219	261026239220721
4.96692905372961e-06	-0.53676425668044	0.00030572976752314	366304181742027
5.09630713582301e-06	-0.545325466348724	0.000218866816605478	511682270559908
5.22798920078386e-06	-0.553757161998263	0.00015749201135931	711086994805200
5.36198387437138e-06	-0.562045222397884	0.000113976490592249	982578730114509
5.49829880576723e-06	-0.570175262245317	8.30033961639989e-05	1.34923842694268e+15
5.63694064494978e-06	-0.578132687399465	6.08623790213188e-05	1.84008682946549e+15
5.77791502065126e-06	-0.585902766083469	4.49598464809422e-05	2.49095635561819e+15
5.92122651893456e-06	-0.593470719367059	3.34791196747015e-05	3.34519910627586e+15
6.06687866242651e-06	-0.600821834319245	2.51446282773174e-05	4.45407637840577e+15
6.21487389024361e-06	-0.607941602983102	1.90582435450134e-05	5.87664239359932e+15
6.36521353864642e-06	-0.614815889631043	1.45856056375894e-05	7.67891760124722e+15
6.51789782245768e-06	-0.621431127487415	1.12770934554711e-05	9.93215695233773e+15
6.67292581727915e-06	-0.627774544169438	8.81280429464563e-06	1.27100680968803e+16
6.8302954425414e-06	-0.633834412488472	6.96418342906362e-06	1.60849321313263e+16
6.99000344541999e-06	-0.639600320079198	5.56721031579151e-06	2.01227257594555e+16
7.15204538565092e-06	-0.645063447839645	4.50361622644377e-06	2.48775263911117e+16
7.31641562127722e-06	-0.650216843778509	3.68769226837953e-06	3.03856737226121e+16
7.48310729535781e-06	-0.65505567610804	3.05699610503325e-06	3.66603226283476e+16
7.65211232366876e-06	-0.659577447866591	2.56578364635613e-06	4.36871071015307e+16
7.82342138342606e-06	-0.663782155512261	2.18035015078413e-06	5.14216047483199e+16
7.99702390305782e-06	-0.667672376106515	1.87571303933353e-06	5.97891282177319e+16
8.17290805305299e-06	-0.671253271904134	1.63324042809566e-06	6.86870877804862e+16
8.35106073791205e-06	-0.674532507020888	1.43894849985813e-06	7.79898151811586e+16
8.5314675892243e-06	-0.677520077670599	1.28227360590308e-06	8.7555383574796e+16
8.7141129598946e-06	-0.68022806434461	1.15518261782221e-06	9.72336770718717e+16
8.89897991954149e-06	-0.682670320311999	1.05152526321567e-06	1.06874814185872e+17
9.08605025108686e-06	-0.684862115168327	9.66560311256407e-07	1.16337036763489e+17
9.27530444855591e-06	-0.68681975438018	8.96607208461535e-07	1.25493325718017e+17
9.46672171610474e-06	-0.688560195762762	8.38788650011759e-07	1.34236252027069e+17
9.66027996829117e-06	-0.690100681841604	7.90839373066149e-07	1.42480855929274e+17
9.85595583160292e-06	-0.691458403597188	7.50963400992124e-07	1.50165611719452e+17
1.00537246472553e-05	-0.69265020680696	7.1772690331842e-07	1.57251738747625e+17
1.02535604752692e-05	-0.693692347708992	6.89977359344364e-07	1.63721241828753e+17
1.04554360998386e-05	-0.694600300533368	6.66782238543175e-07	1.69574107339972e+17
1.06593230359935e-05	-0.695388615936938	6.47382228728965e-07	1.74825060122665e+17
1.08651915375659e-05	-0.696070826717403	6.3115535747304e-07	1.79500222808117e+17
1.10730106064588e-05	-0.696659395407091	6.17589307193112e-07	1.83633935279043e+17
1.12827480032239e-05	-0.697165697379501	6.06259921275756e-07	1.87265905454245e+17
1.14943702589441e-05	-0.697600032802046	5.96814409564211e-07	1.90438785372206e+17
1.17078426884207e-05	-0.69797166097043	5.88958137835331e-07	1.93196204877641e+17
1.19231294046606e-05	-0.698288851100521	5.82444164167951e-07	1.95581250801204e+17
1.21401933346571e-05	-0.69855894439055	5.77064891706812e-07	1.97635351112007e+17
1.23589962364568e-05	-0.698788422987192	5.72645361261905e-07	1.99397508293974e+17
1.25794987175023e-05	-0.698982982311427	5.6903782224671e-07	2.00903820823813e+17
1.28016602542393e-05	-0.699147603969821	5.66117306712248e-07	2.02187232952968e+17
1.30254392129732e-05	-0.699286627162374	5.63777996056419e-07	2.03277458377843e+17
1.32507928719611e-05	-0.699403817085021	5.619302188186e-07	2.0420103081241e+17
1.34776774447197e-05	-0.699502429310942	5.60497954836121e-07	2.04981442549836e+17
1.37060481045315e-05	-0.699585269525407	5.59416748937489e-07	2.05639339916696e+17
1.39358590101256e-05	-0.699654748293737	5.58631958512689e-07	2.06192751574942e+17
1.4167063332512e-05	-0.699712930772851	5.58097275406294e-07	2.06657331678186e+17
1.4399613282943e-05	-0.69976158144594	5.57773474878778e-07	2.07046604886018e+17
1.46334601419745e-05	-0.699802204078553	5.5762735381664e-07	2.07372204237233e+17
1.48685542896001e-05	-0.699836077173129	5.57630827649553e-07	2.07644095991283e+17
1.51048452364254e-05	-0.699864285246772	5.57760161083391e-07	2.07870787900974e+17
1.53422816558524e-05	-0.699887746281226	5.5799531217958e-07	2.08059519113989e+17
1.5580811417239e-05	-0.699907235700841	5.58319372802103e-07	2.08216431141592e+17
1.58203816199984e-05	-0.699923407228649	5.58718091236699e-07	2.08346720189124e+17
1.60609386286027e-05	-0.699936810956408	5.59179465029416e-07	2.08454771706552e+17
1.63024281084502e-05	-0.699947908944652	5.59693393918258e-07	2.08544278362785e+17
1.65447950625587e-05	-0.699957088645594	5.6025138423548e-07	2.08618342834171e+17
1.67879838690426e-05	-0.699964674416944	5.60846297408916e-07	2.08679566871379e+17
1.70319383193312e-05	-0.699970937369521	5.61472136240839e-07	2.08730128105053e+17
1.72766016570859e-05	-0.699976103766798	5.62123863531891e-07	2.08771845995449e+17
1.75219166177687e-05	-0.699980362170873	5.62797248375361e-07	2.08806238244153e+17
1.776782546882e-05	-0.699983869507123	5.63488736096748e-07	2.08834568880958e+17
1.80142700503945e-05	-0.699986756199263	5.64195338372819e-07	2.08857889125993e+17
1.82611918166109e-05	-0.69998913050772	5.64914540547315e-07	2.08877072013004e+17
1.85085318772648e-05	-0.699991082187217	5.65644223578422e-07	2.08892841648883e+17
1.87562310399549e-05	-0.699992685564253	5.66382598415096e-07	2.08905797879969e+17
1.90042298525741e-05	-0.69999400212149	5.67128150912964e-07	2.08916437038908e+17
1.92524686461131e-05	-0.699995082664117	5.67879595672151e-07	2.08925169357864e+17
1.95008875777254e-05	-0.6999959691326	5.6863583741441e-07	2.08932333554655e+17
1.97494266740029e-05	-0.699996696117018	5.69395938719981e-07	2.08938209028006e+17
1.99980258744083e-05	-0.699997292120072	5.7015909311982e-07	2.08943026035872e+17
2.02466250748138e-05	-0.699997780608878	5.70924602689662e-07	2.08946974176322e+17
2.04951641710913e-05	-0.699998180889571	5.71691859422025e-07	2.08950209442993e+17
2.07435831027036e-05	-0.699998508833569	5.72460329763369e-07	2.08952860086014e+17
2.09918218962426e-05	-0.699998777479848	5.73229541798752e-07	2.08955031473816e+17
2.12398207088618e-05	-0.699998997533763	5.73999074647464e-07	2.08956810120825e+17
2.14875198715519e-05	-0.699999177779692	5.74768549702268e-07	2.0895826701997e+17
2.17348599322057e-05	-0.699999325421994	5.75537623403612e-07	2.08959460396739e+17
2.19817816984222e-05	-0.699999446366438	5.76305981290003e-07	2.08960437982673e+17
2.22282262799967e-05	-0.699999545452255	5.7707333310786e-07	2.08961238890175e+17
2.2474135131048e-05	-0.699999626643296	5.7783940879976e-07	2.08961895157036e+17
2.27194500917308e-05	-0.699999693185346	5.78603955219961e-07	2.08962433017694e+17
2.29641134294855e-05	-0.699999747735504	5.79366733451285e-07	2.08962873948675e+17
2.32080678797741e-05	-0.699999792468474	5.80127516618629e-07	2.08963235527631e+17
2.3451256686258e-05	-0.699999829163844	5.80886088112046e-07	2.08963532138706e+17
2.36936236403665e-05	-0.699999859277704	5.81642240147196e-07	2.08963775551304e+17
2.3935113120214e-05	-0.699999884001364	5.82395772603321e-07	2.08963975394699e+17
2.41756701288183e-05	-0.699999904309476	5.83146492089192e-07	2.08964139546997e+17
2.44152403315777e-05	-0.699999920999464	5.8389421119609e-07	2.08964274453747e+17
2.46537700929643e-05	-0.699999934723788	5.84638747903955e-07	2.08964385388811e+17
2.48912065123913e-05	-0.699999946016365	5.85379925112815e-07	2.08964476667849e+17
2.51274974592166e-05	-0.699999955314173	5.86117570276446e-07	2.08964551822992e+17
2.53625916068422e-05	-0.69999996297493	5.86851515119309e-07	2.08964613745688e+17
2.55964384658737e-05	-0.699999969291541	5.87581595421148e-07	2.08964664803513e+17
2.58289884163047e-05	-0.699999974503913	5.8830765085639e-07	2.08964706935654e+17
2.60601927386911e-05	-0.69999997880861	5.89029524877798e-07	2.08964741730964e+17
2.62900036442852e-05	-0.699999982366748	5.89747064635672e-07	2.08964770491744e+17
2.6518374304097e-05	-0.699999985310438	5.90460120925493e-07	2.0896479428588e+17
2.67452588768556e-05	-0.699999987748064	5.91168548158115e-07	2.08964813989439e+17
2.69706125358435e-05	-0.699999989768585	5.91872204347721e-07	2.08964830321489e+17
2.71943914945774e-05	-0.699999991445058	5.9257095111359e-07	2.08964843872554e+17
2.74165530313144e-05	-0.699999992837514	5.93264653692413e-07	2.08964855127877e+17
2.76370555123599e-05	-0.699999993995312	5.93953180958533e-07	2.08964864486436e+17
2.78558584141596e-05	-0.699999994959064	5.94636405449896e-07	2.08964872276496e+17
2.80729223441561e-05	-0.699999995762207	5.95314203397938e-07	2.08964878768329e+17
2.8288209060396e-05	-0.699999996432289	5.95986454759945e-07	2.08964884184621e+17
2.85016814898726e-05	-0.699999996992028	5.96653043252667e-07	2.08964888708992e+17
2.87133037455928e-05	-0.699999997460168	5.97313856386222e-07	2.08964892492966e+17
2.89230411423579e-05	-0.699999997852194	5.97968785497462e-07	2.08964895661691e+17
2.91308602112508e-05	-0.699999998180902	5.98617725782166e-07	2.08964898318614e+17
2.93367287128232e-05	-0.699999998456881	5.99260576325503e-07	2.08964900549322e+17
2.95406156489781e-05	-0.699999998688899	5.99897240130338e-07	2.08964902424693e+17
2.97424912735475e-05	-0.699999998884225	6.00527624143032e-07	2.08964904003477e+17
2.99423271015614e-05	-0.69999999904889	6.01151639276442e-07	2.08964905334418e+17
3.01400959172138e-05	-0.699999999187902	6.01769200429903e-07	2.08964906458004e+17
3.03357717805255e-05	-0.699999999305424	6.02380226506007e-07	2.08964907407894e+17
3.0529330032712e-05	-0.699999999404924	6.02984640424048e-07	2.08964908212104e+17
3.07207473002608e-05	-0.699999999489289	6.0358236913002e-07	2.08964908893975e+17
3.09100014977298e-05	-0.699999999560927	6.04173343603096e-07	2.08964909472976e+17
3.10970718292752e-05	-0.69999999962185	6.04757498858538e-07	2.08964909965367e+17
3.12819387889221e-05	-0.69999999967374	6.05334773947001e-07	2.08964910384739e+17
3.14645841595924e-05	-0.699999999718003	6.05905111950228e-07	2.08964910742467e+17
3.16449910109046e-05	-0.69999999975582	6.06468459973119e-07	2.08964911048086e+17
3.18231436957637e-05	-0.699999999788179	6.07024769132213e-07	2.08964911309594e+17
3.19990278457589e-05	-0.699999999815912	6.07573994540596e-07	2.08964911533709e+17
3.21726303653906e-05	-0.699999999839718	6.08116095289266e-07	2.08964911726082e+17
3.23439394251479e-05	-0.699999999860186	6.08651034425021e-07	2.08964911891472e+17
3.25129444534589e-05	-0.699999999877812	6.0917877892491e-07	2.08964912033892e+17
3.26796361275395e-05	-0.699999999893015	6.09699299667305e-07	2.08964912156729e+17
3.28440063631658e-05	-0.69999999990615	6.10212571399683e-07	2.08964912262848e+17
3.30060483033967e-05	-0.699999999917516	6.10718572703163e-07	2.08964912354672e+17
3.31657563062753e-05	-0.699999999927368	6.11217285953909e-07	2.08964912434256e+17
3.33231259315375e-05	-0.699999999935921	6.11708697281452e-07	2.08964912503345e+17
3.3478153926359e-05	-0.69999999994336	6.12192796524045e-07	2.08964912563421e+17
3.36308382101703e-05	-0.699999999949839	6.12669577181127e-07	2.08964912615745e+17
3.37811778585731e-05	-0.699999999955492	6.13139036363003e-07	2.08964912661392e+17
3.39291730863902e-05	-0.699999999960432	6.13601174737831e-07	2.08964912701279e+17
3.40748252298821e-05	-0.699999999964757	6.14055996476019e-07	2.08964912736191e+17
3.42181367281654e-05	-0.699999999968549	6.14503509192146e-07	2.08964912766797e+17
3.43591111038669e-05	-0.699999999971879	6.14943723884499e-07	2.08964912793674e+17
3.44977529430495e-05	-0.699999999974809	6.15376654872349e-07	2.08964912817313e+17
3.46340678744453e-05	-0.699999999977391	6.15802319731069e-07	2.08964912838139e+17
3.47680625480328e-05	-0.69999999997967	6.16220739225203e-07	2.08964912856516e+17
3.48997446129937e-05	-0.699999999981684	6.16631937239615e-07	2.08964912872759e+17
3.50291226950871e-05	-0.699999999983469	6.1703594070881e-07	2.08964912887139e+17
3.51562063734784e-05	-0.699999999985051	6.17432779544562e-07	2.0896491289989e+17
3.5281006157059e-05	-0.699999999986457	6.17822486561951e-07	2.08964912911214e+17
3.54035334602955e-05	-0.699999999987708	6.18205097403942e-07	2.08964912921288e+17
3.55238005786444e-05	-0.699999999988823	6.18580650464595e-07	2.08964912930264e+17
3.56418206635711e-05	-0.699999999989818	6.18949186811049e-07	2.08964912938273e+17
3.57576076972086e-05	-0.699999999990708	6.1931075010439e-07	2.08964912945432e+17
3.58711764666945e-05	-0.699999999991506	6.19665386519497e-07	2.08964912951841e+17
3.59825425382227e-05	-0.699999999992221	6.20013144664013e-07	2.08964912957587e+17
3.60917222308452e-05	-0.699999999992863	6.20354075496533e-07	2.08964912962747e+17
3.61987325900616e-05	-0.699999999993442	6.20688232244128e-07	2.08964912967388e+17
3.63035913612315e-05	-0.699999999993963	6.21015670319314e-07	2.08964912971568e+17
3.6406316962845e-05	-0.699999999994434	6.21336447236588e-07	2.08964912975339e+17
3.65069284596862e-05	-0.699999999994859	6.21650622528618e-07	2.08964912978747e+17
3.66054455359237e-05	-0.699999999995244	6.21958257662215e-07	2.0896491298183e+17
3.67018884681627e-05	-0.699999999995594	6.22259415954181e-07	2.08964912984625e+17
3.6796278098491e-05	-0.699999999995911	6.22554162487137e-07	2.08964912987161e+17
3.68886358075505e-05	-0.6999999999962	6.22842564025438e-07	2.08964912989467e+17
3.6978983487668e-05	-0.699999999996463	6.23124688931262e-07	2.08964912991565e+17
3.70673435160738e-05	-0.699999999996703	6.23400607080986e-07	2.08964912993479e+17
3.71537387282404e-05	-0.699999999996923	6.23670389781926e-07	2.08964912995226e+17
3.72381923913683e-05	-0.699999999997124	6.23934109689543e-07	2.08964912996824e+17
3.73207281780496e-05	-0.699999999997308	6.24191840725204e-07	2.08964912998287e+17
3.74013701401347e-05	-0.699999999997477	6.24443657994575e-07	2.08964912999629e+17
3.7480142682831e-05	-0.699999999997633	6.24689637706738e-07	2.08964913000861e+17
3.75570705390572e-05	-0.699999999997776	6.24929857094109e-07	2.08964913001995e+17
3.76321787440793e-05	-0.699999999997908	6.25164394333236e-07	2.08964913003039e+17
3.77054926104514e-05	-0.69999999999803	6.25393328466545e-07	2.08964913004002e+17
3.77770377032842e-05	-0.699999999998143	6.25616739325114e-07	2.08964913004891e+17
3.78468398158635e-05	-0.699999999998247	6.25834707452533e-07	2.08964913005714e+17
3.79149249456379e-05	-0.699999999998344	6.26047314029928e-07	2.08964913006476e+17
3.79813192705975e-05	-0.699999999998434	6.26254640802194e-07	2.08964913007183e+17
3.80460491260605e-05	-0.699999999998518	6.2645677000551e-07	2.0896491300784e+17
3.81091409818861e-05	-0.699999999998596	6.26653784296183e-07	2.08964913008451e+17
3.81706214201303e-05	-0.699999999998669	6.26845766680872e-07	2.08964913009021e+17
3.82305171131599e-05	-0.699999999998737	6.27032800448248e-07	2.08964913009552e+17
3.8288854802239e-05	-0.6999999999988	6.27214969102126e-07	2.08964913010048e+17
3.83456612766021e-05	-0.69999999999886	6.27392356296115e-07	2.08964913010511e+17
3.84009633530253e-05	-0.699999999998916	6.27565045769831e-07	2.08964913010946e+17
3.84547878559076e-05	-0.699999999998968	6.27733121286692e-07	2.08964913011353e+17
3.85071615978724e-05	-0.699999999999018	6.27896666573346e-07	2.08964913011736e+17
3.85581113608984e-05	-0.699999999999064	6.28055765260749e-07	2.08964913012095e+17
3.86076638779882e-05	-0.699999999999108	6.28210500826923e-07	2.08964913012433e+17
3.86558458153822e-05	-0.699999999999149	6.28360956541412e-07	2.08964913012752e+17
3.87026837553239e-05	-0.699999999999188	6.2850721541147e-07	2.08964913013053e+17
3.87482041793816e-05	-0.699999999999225	6.28649360129976e-07	2.08964913013337e+17
3.87924334523318e-05	-0.69999999999926	6.28787473025108e-07	2.08964913013606e+17
3.88353978066068e-05	-0.699999999999293	6.28921636011778e-07	2.0896491301386e+17
3.88771233273096e-05	-0.699999999999325	6.29051930544841e-07	2.08964913014101e+17
3.89176359377985e-05	-0.699999999999355	6.29178437574079e-07	2.0896491301433e+17
3.89569613858401e-05	-0.699999999999383	6.2930123750096e-07	2.08964913014546e+17
3.89951252303335e-05	-0.69999999999941	6.29420410137183e-07	2.08964913014753e+17
3.90321528286021e-05	-0.699999999999436	6.29536034664997e-07	2.08964913014949e+17
3.90680693242545e-05	-0.69999999999946	6.29648189599293e-07	2.08964913015135e+17
3.91028996356084e-05	-0.699999999999483	6.29756952751455e-07	2.08964913015313e+17
3.91366684446779e-05	-0.699999999999506	6.2986240119497e-07	2.08964913015482e+17
3.91694001867181e-05	-0.699999999999527	6.29964611232785e-07	2.08964913015644e+17
3.92011190403239e-05	-0.699999999999547	6.30063658366382e-07	2.08964913015798e+17
3.92318489180762e-05	-0.699999999999567	6.30159617266574e-07	2.08964913015946e+17
3.92616134577321e-05	-0.699999999999585	6.30252561745992e-07	2.08964913016087e+17
3.92904360139502e-05	-0.699999999999603	6.30342564733247e-07	2.08964913016222e+17
3.93183396505458e-05	-0.69999999999962	6.30429698248749e-07	2.08964913016351e+17
3.93453471332682e-05	-0.699999999999636	6.30514033382147e-07	2.08964913016474e+17
3.93714809230911e-05	-0.699999999999652	6.30595640271381e-07	2.08964913016593e+17
3.93967631700094e-05	-0.699999999999667	6.30674588083309e-07	2.08964913016706e+17
3.94212157073316e-05	-0.699999999999682	6.30750944995889e-07	2.08964913016815e+17
3.944486004646e-05	-0.699999999999695	6.30824778181873e-07	2.08964913016919e+17
3.9467717372148e-05	-0.699999999999709	6.30896153794003e-07	2.08964913017019e+17
3.94898085382252e-05	-0.699999999999721	6.30965136951655e-07	2.08964913017115e+17
3.95111540637786e-05	-0.699999999999734	6.31031791728924e-07	2.08964913017207e+17
3.95317741297812e-05	-0.699999999999745	6.31096181144085e-07	2.08964913017295e+17
3.95516885761547e-05	-0.699999999999757	6.3115836715043e-07	2.0896491301738e+17
3.9570916899257e-05	-0.699999999999767	6.31218410628419e-07	2.08964913017462e+17
3.95894782497817e-05	-0.699999999999778	6.31276371379117e-07	2.0896491301754e+17
3.96073914310586e-05	-0.699999999999788	6.31332308118896e-07	2.08964913017615e+17
3.96246748977433e-05	-0.699999999999797	6.31386278475332e-07	2.08964913017688e+17
3.96413467548836e-05	-0.699999999999807	6.31438338984299e-07	2.08964913017757e+17
3.9657424757351e-05	-0.699999999999816	6.31488545088191e-07	2.08964913017824e+17
3.96729263096249e-05	-0.699999999999824	6.31536951135243e-07	2.08964913017888e+17
