Position  (cm)	Ecb (eV)	Evb (eV)	Efn (eV)	Efp (eV)
7.99702390305782e-06	-3.8	-5.4	-4.15024155566684	-5.04975844433316
8.17290805305299e-06	-3.8	-5.4	-4.14982160831567	-5.05017839168433
8.35106073791205e-06	-3.8	-5.4	-4.14940925540593	-5.05059074459407
8.5314675892243e-06	-3.8	-5.4	-4.14900450973351	-5.05099549026649
8.7141129598946e-06	-3.8	-5.4	-4.14860738400809	-5.05139261599191
8.89897991954149e-06	-3.8	-5.4	-4.14821789084309	-5.05178210915691
9.08605025108686e-06	-3.8	-5.4	-4.14783604274585	-5.05216395725415
9.27530444855591e-06	-3.8	-5.4	-4.14746185210819	-5.05253814789181
9.46672171610474e-06	-3.8	-5.4	-4.14709533119713	-5.05290466880287
9.66027996829117e-06	-3.8	-5.4	-4.14673649214604	-5.05326350785396
9.85595583160292e-06	-3.8	-5.4	-4.14638534694593	-5.05361465305407
1.00537246472553e-05	-3.8	-5.4	-4.14604190743706	-5.05395809256294
1.02535604752692e-05	-3.8	-5.4	-4.14570618530083	-5.05429381469917
1.04554360998386e-05	-3.8	-5.4	-4.14537819205185	-5.05462180794815
1.06593230359935e-05	-3.8	-5.4	-4.14505793903034	-5.05494206096966
1.08651915375659e-05	-3.8	-5.4	-4.1447454373947	-5.0552545626053
1.10730106064588e-05	-3.8	-5.4	-4.14444069811436	-5.05555930188564
1.12827480032239e-05	-3.8	-5.4	-4.14414373196282	-5.05585626803718
1.14943702589441e-05	-3.8	-5.4	-4.14385454951099	-5.05614545048901
1.17078426884207e-05	-3.8	-5.4	-4.14357316112065	-5.05642683887935
1.19231294046606e-05	-3.8	-5.4	-4.1432995769382	-5.0567004230618
1.21401933346571e-05	-3.8	-5.4	-4.1430338068886	-5.0569661931114
1.23589962364568e-05	-3.8	-5.4	-4.14277586066954	-5.05722413933046
1.25794987175023e-05	-3.8	-5.4	-4.14252574774573	-5.05747425225427
1.28016602542393e-05	-3.8	-5.4	-4.14228347734356	-5.05771652265644
