Position  (cm)	Ecb (eV)	Evb (eV)	Efn (eV)	Efp (eV)
1.07427761235138e-05	-2.80025816889558	-4.90025816889558	-4.76164244797538	-4.74999999997685
1.09899088070667e-05	-2.80030904077625	-4.90030904077625	-4.7619804716079	-4.74999999996043
1.12360872866627e-05	-2.80036965452175	-4.90036965452175	-4.76232095685018	-4.74999999993267
1.14810781906585e-05	-2.8004417386847	-4.9004417386847	-4.76266348033697	-4.74999999988596
1.17246515636685e-05	-2.80052728471661	-4.90052728471661	-4.76300758019128	-4.7499999998079
1.1966581513499e-05	-2.80062857474614	-4.90062857474614	-4.76335275301699	-4.74999999967832
1.22066468386778e-05	-2.80074820902575	-4.90074820902575	-4.76369845092451	-4.74999999946482
1.24446316336795e-05	-2.80088913199748	-4.90088913199748	-4.7640440787307	-4.74999999911586
1.26803258690934e-05	-2.80105465567789	-4.90105465567789	-4.7643889915174	-4.74999999855039
1.29135259441484e-05	-2.80124847880409	-4.90124847880409	-4.7647324927793	-4.74999999764246
1.31440352091892e-05	-2.80147469993412	-4.90147469993412	-4.76507383343915	-4.7499999961989
1.33716644558964e-05	-2.80173782247638	-4.90173782247638	-4.76541221205175	-4.7499999939274
1.35962323732521e-05	-2.8020427494624	-4.9020427494624	-4.76574677655275	-4.74999999039209
1.38175659674721e-05	-2.8023947658063	-4.9023947658063	-4.76607662792506	-4.74999998495294
1.40355009443558e-05	-2.80279950584886	-4.90279950584886	-4.76640082614798	-4.74999997668542
1.42498820527447e-05	-2.80326290420141	-4.90326290420141	-4.76671839875066	-4.74999996427704
1.44605633880179e-05	-2.80379112831528	-4.90379112831528	-4.76702835220555	-4.74999994589843
1.46674086548047e-05	-2.80439049183286	-4.90439049183286	-4.76732968626195	-4.7499999190489
1.4870291388339e-05	-2.80506734863102	-4.90506734863102	-4.76762141113415	-4.74999988037964
1.50690951341281e-05	-2.80582796853415	-4.90582796853415	-4.76790256722836	-4.74999982550266
1.52637135858553e-05	-2.8066783969073	-4.9066783969073	-4.76817224683206	-4.74999974879929
1.54540506816768e-05	-2.80762430166561	-4.90762430166561	-4.76842961692208	-4.74999964324881
1.56400206593054e-05	-2.808670812548	-4.908670812548	-4.76867394200547	-4.74999950030387
1.58215480705087e-05	-2.80982235867281	-4.90982235867281	-4.76890460572664	-4.74999930984375
1.59985677558607e-05	-2.81108251127979	-4.91108251127979	-4.76912112989047	-4.74999906023775
1.61710247807995e-05	-2.81245383903541	-4.91245383903541	-4.76932318959268	-4.74999873854749
1.6338874334238e-05	-2.81393778323389	-4.91393778323389	-4.76951062332844	-4.74999833088741
1.65020815911584e-05	-2.81553455961053	-4.91553455961053	-4.76968343726133	-4.74999782294826
1.66606215407904e-05	-2.81724309230808	-4.91724309230808	-4.76984180324921	-4.74999720066903
1.68144787821278e-05	-2.81906098387993	-4.91906098387993	-4.76998605069458	-4.74999645102173
1.69636472886753e-05	-2.8209845232195	-4.9209845232195	-4.7701166527572	-4.74999556285431
1.71081301444388e-05	-2.82300873115904	-4.92300873115904	-4.77023420787672	-4.74999452772221
1.72479392532805e-05	-2.82512744139072	-4.92512744139072	-4.77033941785531	-4.74999334063313
1.73830950238417e-05	-2.82733341251944	-4.92733341251944	-4.77043306391352	-4.74999200063273
1.7513626032313e-05	-2.82961846561813	-4.92961846561813	-4.7705159821491	-4.74999051117214
1.76395686653783e-05	-2.83197364071807	-4.93197364071807	-4.7705890397126	-4.74998888021893
1.77609667456994e-05	-2.83438936526288	-4.93438936526288	-4.77065311279524	-4.74998712009868
1.78778711423234e-05	-2.83685562765522	-4.93685562765522	-4.77070906724373	-4.74998524708029
1.79903393683978e-05	-2.83936214955248	-4.93936214955248	-4.77075774231472	-4.7499832807419
1.80984351685664e-05	-2.84189855141181	-4.94189855141181	-4.77079993779381	-4.74998124317134
1.82022280983876e-05	-2.84445450682569	-4.94445450682569	-4.77083640445611	-4.74997915806594
1.83017930980732e-05	-2.84701988231037	-4.94701988231037	-4.7708678376536	-4.74997704979838
1.83972100627925e-05	-2.84958486031342	-4.94958486031342	-4.77089487368198	-4.74997494251161
1.84885634117104e-05	-2.85214004421842	-4.95214004421842	-4.77091808850448	-4.74997285929564
