Position  (cm)	Ecb (eV)	Evb (eV)	Efn (eV)	Efp (eV)
6.67292581727915e-06	-4.42777454416944	-6.02777454416944	-4.60015422264909	-4.59587356398375
6.8302954425414e-06	-4.43383441248847	-6.03383441248847	-4.60012624441568	-4.59584721861687
6.99000344541999e-06	-4.4396003200792	-6.0396003200792	-4.60010216249097	-4.59582522026455
7.15204538565092e-06	-4.44506344783965	-6.04506344783965	-4.60008169438985	-4.59580737930999
7.31641562127722e-06	-4.45021684377851	-6.05021684377851	-4.60006452674712	-4.59579348395569
7.48310729535781e-06	-4.45505567610804	-6.05505567610804	-4.60005032495722	-4.59578330764724
7.65211232366876e-06	-4.45957744786659	-6.05957744786659	-4.60003874369212	-4.59577661659541
7.82342138342606e-06	-4.46378215551226	-6.06378215551226	-4.60002943762446	-4.59577317685741
7.99702390305782e-06	-4.46767237610652	-6.06767237610652	-4.60002207161851	-4.59577276046913
8.17290805305299e-06	-4.47125327190413	-6.07125327190414	-4.60001632968463	-4.59577515022778
8.35106073791205e-06	-4.47453250702089	-6.07453250702089	-4.60001192212344	-4.59578014289377
8.5314675892243e-06	-4.4775200776706	-6.0775200776706	-4.60000859049527	-4.59578755078125
8.7141129598946e-06	-4.48022806434461	-6.08022806434461	-4.60000611029967	-4.59579720190117
8.89897991954149e-06	-4.482670320312	-6.082670320312	-4.6000042914943	-4.59580893897154
9.08605025108686e-06	-4.48486211516833	-6.08486211516833	-4.60000297718048	-4.59582261769328
9.27530444855591e-06	-4.48681975438018	-6.08681975438018	-4.60000204090749	-4.59583810469914
9.46672171610474e-06	-4.48856019576276	-6.08856019576276	-4.60000138309161	-4.59585527552823
9.66027996829117e-06	-4.4901006818416	-6.09010068184161	-4.60000092701743	-4.59587401288186
9.85595583160292e-06	-4.49145840359719	-6.09145840359719	-4.6000006148103	-4.59589420530469
1.00537246472553e-05	-4.49265020680696	-6.09265020680696	-4.6000004036643	-4.59591574633105
1.02535604752692e-05	-4.49369234770899	-6.09369234770899	-4.6000002625029	-4.59593853405654
1.04554360998386e-05	-4.49460030053337	-6.09460030053337	-4.60000016915578	-4.59596247104509
1.06593230359935e-05	-4.49538861593694	-6.09538861593694	-4.6000001080628	-4.59598746446116
1.08651915375659e-05	-4.4960708267174	-6.0960708267174	-4.60000006846859	-4.59601342631876
1.10730106064588e-05	-4.49665939540709	-6.09665939540709	-4.60000004304389	-4.59604027375613
1.12827480032239e-05	-4.4971656973795	-6.0971656973795	-4.60000002685994	-4.59606792926899
1.14943702589441e-05	-4.49760003280205	-6.09760003280205	-4.60000001664292	-4.59609632086015
1.17078426884207e-05	-4.49797166097043	-6.09797166097043	-4.60000001024307	-4.59612538208559
1.19231294046606e-05	-4.49828885110052	-6.09828885110052	-4.60000000626384	-4.59615505199399
1.21401933346571e-05	-4.49855894439055	-6.09855894439055	-4.600000003807	-4.59618527496905
1.23589962364568e-05	-4.49878842298719	-6.09878842298719	-4.60000000230018	-4.59621600049034
1.25794987175023e-05	-4.49898298231143	-6.09898298231143	-4.60000000138188	-4.5962471828321
1.28016602542393e-05	-4.49914760396982	-6.09914760396982	-4.60000000082561	-4.59627878071934
1.30254392129732e-05	-4.49928662716237	-6.09928662716237	-4.60000000049058	-4.59631075695914
1.32507928719611e-05	-4.49940381708502	-6.09940381708502	-4.60000000028991	-4.59634307806253
1.34776774447197e-05	-4.49950242931094	-6.09950242931094	-4.60000000017035	-4.59637571386943
1.37060481045315e-05	-4.49958526952541	-6.09958526952541	-4.60000000009947	-4.5964086371861
1.39358590101256e-05	-4.49965474829374	-6.09965474829374	-4.60000000005766	-4.59644182344189
1.4167063332512e-05	-4.49971293077285	-6.09971293077285	-4.60000000003311	-4.59647525036967
1.4399613282943e-05	-4.49976158144594	-6.09976158144594	-4.60000000001876	-4.59650889771272
1.46334601419745e-05	-4.49980220407855	-6.09980220407855	-4.60000000001041	-4.59654274695891
1.48685542896001e-05	-4.49983607717313	-6.09983607717313	-4.60000000000557	-4.59657678110229
1.51048452364254e-05	-4.49986428524677	-6.09986428524677	-4.60000000000279	-4.59661098443109
1.53422816558524e-05	-4.49988774628123	-6.09988774628123	-4.60000000000118	-4.59664534234084
1.5580811417239e-05	-4.49990723570084	-6.09990723570084	-4.60000000000027	-4.59667984117072
1.58203816199984e-05	-4.49992340722865	-6.09992340722865	-4.59999999999975	-4.59671446806135
1.60609386286027e-05	-4.49993681095641	-6.09993681095641	-4.59999999999946	-4.5967492108318
1.63024281084502e-05	-4.49994790894465	-6.09994790894465	-4.5999999999993	-4.59678405787404
1.65447950625587e-05	-4.49995708864559	-6.09995708864559	-4.59999999999921	-4.59681899806275
1.67879838690426e-05	-4.49996467441694	-6.09996467441694	-4.59999999999917	-4.59685402067877
1.70319383193312e-05	-4.49997093736952	-6.09997093736952	-4.59999999999915	-4.59688911534448
1.72766016570859e-05	-4.4999761037668	-6.0999761037668	-4.59999999999914	-4.59692427196954
1.75219166177687e-05	-4.49998036217087	-6.09998036217087	-4.59999999999914	-4.59695948070576
1.776782546882e-05	-4.49998386950712	-6.09998386950712	-4.59999999999914	-4.59699473190969
1.80142700503945e-05	-4.49998675619926	-6.09998675619926	-4.59999999999915	-4.59703001611195
1.82611918166109e-05	-4.49998913050772	-6.09998913050772	-4.59999999999916	-4.59706532399231
1.85085318772648e-05	-4.49999108218722	-6.09999108218722	-4.59999999999917	-4.59710064635966
1.87562310399549e-05	-4.49999268556425	-6.09999268556425	-4.59999999999918	-4.59713597413617
1.90042298525741e-05	-4.49999400212149	-6.09999400212149	-4.59999999999919	-4.59717129834493
1.92524686461131e-05	-4.49999508266412	-6.09999508266412	-4.59999999999919	-4.59720661010067
1.95008875777254e-05	-4.4999959691326	-6.0999959691326	-4.5999999999992	-4.59724190060286
1.97494266740029e-05	-4.49999669611702	-6.09999669611702	-4.59999999999921	-4.59727716113104
1.99980258744083e-05	-4.49999729212007	-6.09999729212007	-4.59999999999922	-4.59731238304177
2.02466250748138e-05	-4.49999778060888	-6.09999778060888	-4.59999999999923	-4.59734755776716
2.04951641710913e-05	-4.49999818088957	-6.09999818088957	-4.59999999999924	-4.5973826768145
2.07435831027036e-05	-4.49999850883357	-6.09999850883357	-4.59999999999925	-4.59741773176696
2.09918218962426e-05	-4.49999877747985	-6.09999877747985	-4.59999999999926	-4.597452714285
2.12398207088618e-05	-4.49999899753376	-6.09999899753376	-4.59999999999927	-4.59748761610856
2.14875198715519e-05	-4.49999917777969	-6.09999917777969	-4.59999999999928	-4.59752242905963
2.17348599322057e-05	-4.49999932542199	-6.09999932542199	-4.59999999999929	-4.59755714504534
2.19817816984222e-05	-4.49999944636644	-6.09999944636644	-4.5999999999993	-4.59759175606129
2.22282262799967e-05	-4.49999954545225	-6.09999954545226	-4.59999999999931	-4.59762625419521
2.2474135131048e-05	-4.49999962664329	-6.0999996266433	-4.59999999999932	-4.59766063163066
2.27194500917308e-05	-4.49999969318535	-6.09999969318535	-4.59999999999933	-4.597694880651
2.29641134294855e-05	-4.4999997477355	-6.0999997477355	-4.59999999999934	-4.59772899364332
2.32080678797741e-05	-4.49999979246847	-6.09999979246847	-4.59999999999935	-4.59776296310244
2.3451256686258e-05	-4.49999982916384	-6.09999982916384	-4.59999999999936	-4.59779678163494
2.36936236403665e-05	-4.4999998592777	-6.0999998592777	-4.59999999999937	-4.59783044196309
2.3935113120214e-05	-4.49999988400136	-6.09999988400136	-4.59999999999938	-4.59786393692882
2.41756701288183e-05	-4.49999990430948	-6.09999990430948	-4.59999999999939	-4.59789725949753
2.44152403315777e-05	-4.49999992099946	-6.09999992099946	-4.59999999999939	-4.59793040276185
2.46537700929643e-05	-4.49999993472379	-6.09999993472379	-4.5999999999994	-4.59796335994534
2.48912065123913e-05	-4.49999994601636	-6.09999994601636	-4.59999999999941	-4.59799612440601
2.51274974592166e-05	-4.49999995531417	-6.09999995531417	-4.59999999999942	-4.59802868963972
2.53625916068422e-05	-4.49999996297493	-6.09999996297493	-4.59999999999943	-4.59806104928353
2.55964384658737e-05	-4.49999996929154	-6.09999996929154	-4.59999999999944	-4.59809319711879
2.58289884163047e-05	-4.49999997450391	-6.09999997450391	-4.59999999999945	-4.59812512707417
2.60601927386911e-05	-4.49999997880861	-6.09999997880861	-4.59999999999946	-4.59815683322854
2.62900036442852e-05	-4.49999998236675	-6.09999998236675	-4.59999999999947	-4.59818830981364
2.6518374304097e-05	-4.49999998531044	-6.09999998531044	-4.59999999999948	-4.59821955121663
