Position  (cm)	Ecb (eV)	Evb (eV)	Efn (eV)	Efp (eV)
2.02027177299016e-05	-4	-5	-4.5	-4.5
2.02056152237752e-05	-4	-5	-4.5	-4.5
2.02087030444725e-05	-4	-5	-4.5	-4.5
2.02119922797183e-05	-4	-5	-4.5	-4.5
2.02154945617062e-05	-4	-5	-4.5	-4.5
2.02192220870051e-05	-4	-5	-4.5	-4.5
2.02231876367551e-05	-4	-5	-4.5	-4.5
2.02274045971247e-05	-4	-5	-4.5	-4.5
2.02318869800006e-05	-4	-5	-4.5	-4.5
2.02366494438813e-05	-4	-5	-4.5	-4.5
2.02417073149378e-05	-4	-5	-4.5	-4.5
2.02470766082082e-05	-4	-5	-4.5	-4.5
2.02527740488858e-05	-4	-5	-4.5	-4.5
2.02588170936598e-05	-4	-5	-4.5	-4.5
2.0265223952065e-05	-4	-5	-4.5	-4.5
2.02720136077931e-05	-4	-5	-4.5	-4.5
2.02792058399166e-05	-4	-5	-4.5	-4.5
2.02868212439733e-05	-4	-5	-4.5	-4.5
2.02948812528557e-05	-4	-5	-4.5	-4.5
2.03034081574482e-05	-4	-5	-4.5	-4.5
2.03124251269517e-05	-4	-5	-4.5	-4.5
2.0321956228832e-05	-4	-5	-4.5	-4.5
2.0332026448327e-05	-4	-5	-4.5	-4.5
2.03426617074435e-05	-4	-5	-4.5	-4.5
2.03538888833734e-05	-4	-5	-4.5	-4.5
2.03657358262553e-05	-4	-5	-4.5	-4.5
2.0378231376206e-05	-4	-5	-4.5	-4.5
2.03914053795442e-05	-4	-5	-4.5	-4.5
2.04052887041252e-05	-4	-5	-4.5	-4.5
2.0419913253706e-05	-4	-5	-4.5	-4.5
2.0435311981254e-05	-4	-5	-4.5	-4.5
2.04515189011168e-05	-4	-5	-4.5	-4.5
2.04685690999623e-05	-4	-5	-4.5	-4.5
2.0486498746403e-05	-4	-5	-4.5	-4.5
2.0505345099212e-05	-4	-5	-4.5	-4.5
2.05251465140422e-05	-4	-5	-4.5	-4.5
2.05459424485553e-05	-4	-5	-4.5	-4.5
2.05677734658681e-05	-4	-5	-4.5	-4.5
2.05906812362258e-05	-4	-5	-4.5	-4.5
2.06147085368076e-05	-4	-5	-4.5	-4.5
2.06398992495735e-05	-4	-5	-4.5	-4.5
2.06662983570614e-05	-4	-5	-4.5	-4.5
2.0693951936043e-05	-4	-5	-4.5	-4.5
2.07229071489502e-05	-4	-5	-4.5	-4.5
2.07532122329837e-05	-4	-5	-4.5	-4.5
2.07849164868185e-05	-4	-5	-4.5	-4.5
2.08180702548233e-05	-4	-5	-4.5	-4.5
2.08527249087127e-05	-4	-5	-4.5	-4.5
2.08889328265539e-05	-4	-5	-4.5	-4.5
2.09267473690562e-05	-4	-5	-4.5	-4.5
2.09662228530693e-05	-4	-5	-4.5	-4.5
2.1007414522228e-05	-4	-5	-4.5	-4.5
2.10503785146785e-05	-4	-5	-4.5	-4.5
2.10951718278317e-05	-4	-5	-4.5	-4.5
2.11418522800919e-05	-4	-5	-4.5	-4.5
2.11904784695145e-05	-4	-5	-4.5	-4.5
2.12411097293547e-05	-4	-5	-4.5	-4.5
2.12938060804734e-05	-4	-5	-4.5	-4.5
2.1348628180575e-05	-4	-5	-4.5	-4.5
2.1405637270258e-05	-4	-5	-4.5	-4.5
2.14648951158674e-05	-4	-5	-4.5	-4.5
2.1526463949147e-05	-4	-5	-4.5	-4.5
2.1590406403695e-05	-4	-5	-4.5	-4.5
2.16567854482378e-05	-4	-5	-4.5	-4.5
2.17256643167453e-05	-4	-5	-4.5	-4.5
2.17971064354184e-05	-4	-5	-4.5	-4.5
2.18711753465907e-05	-4	-5	-4.5	-4.5
2.19479346295957e-05	-4	-5	-4.5	-4.5
2.20274478186597e-05	-4	-5	-4.5	-4.5
2.21097783178922e-05	-4	-5	-4.5	-4.5
2.21949893134543e-05	-4	-5	-4.5	-4.5
2.2283143682996e-05	-4	-5	-4.5	-4.5
2.23743039024667e-05	-4	-5	-4.5	-4.5
2.24685319504073e-05	-4	-5	-4.5	-4.5
2.2565889209851e-05	-4	-5	-4.5	-4.5
2.26664363679625e-05	-4	-5	-4.5	-4.5
2.27702333135611e-05	-4	-5	-4.5	-4.5
2.28773390326815e-05	-4	-5	-4.5	-4.5
2.29878115023361e-05	-4	-5	-4.5	-4.5
2.31017075826532e-05	-4	-5	-4.5	-4.5
2.32190829075743e-05	-4	-5	-4.5	-4.5
2.33399917743061e-05	-4	-5	-4.5	-4.5
2.34644870317271e-05	-4	-5	-4.5	-4.5
2.35926199679632e-05	-4	-5	-4.5	-4.5
2.37244401973504e-05	-4	-5	-4.5	-4.5
2.3859995547015e-05	-4	-5	-4.5	-4.5
2.39993319433059e-05	-4	-5	-4.5	-4.5
2.4142493298322e-05	-4	-5	-4.5	-4.5
2.4289521396787e-05	-4	-5	-4.5	-4.5
2.4440455783524e-05	-4	-5	-4.5	-4.5
2.45953336517948e-05	-4	-5	-4.5	-4.5
2.4754189732767e-05	-4	-5	-4.5	-4.5
2.49170561863825e-05	-4	-5	-4.5	-4.5
2.50839624938975e-05	-4	-5	-4.5	-4.5
2.52549353523735e-05	-4	-5	-4.5	-4.5
2.54299985713962e-05	-4	-5	-4.5	-4.5
2.56091729723018e-05	-4	-5	-4.5	-4.5
2.57924762901896e-05	-4	-5	-4.5	-4.5
2.59799230790024e-05	-4	-5	-4.5	-4.5
2.6171524619949e-05	-4	-5	-4.5	-4.5
2.6367288833547e-05	-4	-5	-4.5	-4.5
2.65672201955556e-05	-4	-5	-4.5	-4.5
2.67713196570689e-05	-4	-5	-4.5	-4.5
2.69795845690296e-05	-4	-5	-4.5	-4.5
2.71920086114234e-05	-4	-5	-4.5	-4.5
2.74085817274012e-05	-4	-5	-4.5	-4.5
2.76292900625743e-05	-4	-5	-4.5	-4.5
2.7854115909714e-05	-4	-5	-4.5	-4.5
2.80830376590819e-05	-4	-5	-4.5	-4.5
2.8316029754604e-05	-4	-5	-4.5	-4.5
2.85530626560906e-05	-4	-5	-4.5	-4.5
2.87941028076947e-05	-4	-5	-4.5	-4.5
2.90391126127844e-05	-4	-5	-4.5	-4.5
2.92880504153957e-05	-4	-5	-4.5	-4.5
2.95408704884141e-05	-4	-5	-4.5	-4.5
2.97975230286211e-05	-4	-5	-4.5	-4.5
3.00579541587234e-05	-4	-5	-4.5	-4.5
3.03221059364702e-05	-4	-5	-4.5	-4.5
3.05899163709412e-05	-4	-5	-4.5	-4.5
3.08613194460779e-05	-4	-5	-4.5	-4.5
3.11362451515067e-05	-4	-5	-4.5	-4.5
3.14146195206863e-05	-4	-5	-4.5	-4.5
3.16963646763959e-05	-4	-5	-4.5	-4.5
3.19813988835567e-05	-4	-5	-4.5	-4.5
3.22696366093652e-05	-4	-5	-4.5	-4.5
3.25609885906936e-05	-4	-5	-4.5	-4.5
3.28553619086959e-05	-4	-5	-4.5	-4.5
3.31526600705374e-05	-4	-5	-4.5	-4.5
3.3452783098147e-05	-4	-5	-4.5	-4.5
3.37556276238713e-05	-4	-5	-4.5	-4.5
3.40610869928918e-05	-4	-5	-4.5	-4.5
3.43690513722462e-05	-4	-5	-4.5	-4.5
3.46794078662773e-05	-4	-5	-4.5	-4.5
3.49920406383146e-05	-4	-5	-4.5	-4.5
3.53068310383762e-05	-4	-5	-4.5	-4.5
3.562365773666e-05	-4	-5	-4.5	-4.5
3.59423968625785e-05	-4	-5	-4.5	-4.5
3.62629221490743e-05	-4	-5	-4.5	-4.5
3.65851050819388e-05	-4	-5	-4.5	-4.5
3.69088150538398e-05	-4	-5	-4.5	-4.5
3.72339195227535e-05	-4	-5	-4.5	-4.5
3.75602841744809e-05	-4	-5	-4.5	-4.5
3.78877730889163e-05	-4	-5	-4.5	-4.5
3.82162489097262e-05	-4	-5	-4.5	-4.5
3.85455730170857e-05	-4	-5	-4.5	-4.5
3.88756057031102e-05	-4	-5	-4.5	-4.5
3.92062063496129e-05	-4	-5	-4.5	-4.5
3.95372336078115e-05	-4	-5	-4.5	-4.5
3.98685455795999e-05	-4	-5	-4.5	-4.5
4.02e-05	-4	-5	-4.5	-4.5
4.05314544204001e-05	-4	-5	-4.5	-4.5
4.08627663921885e-05	-4	-5	-4.5	-4.5
4.11937936503871e-05	-4	-5	-4.5	-4.5
4.15243942968898e-05	-4	-5	-4.5	-4.5
4.18544269829143e-05	-4	-5	-4.5	-4.5
4.21837510902738e-05	-4	-5	-4.5	-4.5
4.25122269110837e-05	-4	-5	-4.5	-4.5
4.28397158255191e-05	-4	-5	-4.5	-4.5
4.31660804772465e-05	-4	-5	-4.5	-4.5
4.34911849461602e-05	-4	-5	-4.5	-4.5
4.38148949180612e-05	-4	-5	-4.5	-4.5
4.41370778509257e-05	-4	-5	-4.5	-4.5
4.44576031374215e-05	-4	-5	-4.5	-4.5
4.477634226334e-05	-4	-5	-4.5	-4.5
4.50931689616238e-05	-4	-5	-4.5	-4.5
4.54079593616854e-05	-4	-5	-4.5	-4.5
4.57205921337228e-05	-4	-5	-4.5	-4.5
4.60309486277538e-05	-4	-5	-4.5	-4.5
4.63389130071082e-05	-4	-5	-4.5	-4.5
4.66443723761287e-05	-4	-5	-4.5	-4.5
4.6947216901853e-05	-4	-5	-4.5	-4.5
4.72473399294626e-05	-4	-5	-4.5	-4.5
4.75446380913041e-05	-4	-5	-4.5	-4.5
4.78390114093064e-05	-4	-5	-4.5	-4.5
4.81303633906348e-05	-4	-5	-4.5	-4.5
4.84186011164433e-05	-4	-5	-4.5	-4.5
4.87036353236042e-05	-4	-5	-4.5	-4.5
4.89853804793137e-05	-4	-5	-4.5	-4.5
4.92637548484933e-05	-4	-5	-4.5	-4.5
4.95386805539221e-05	-4	-5	-4.5	-4.5
4.98100836290589e-05	-4	-5	-4.5	-4.5
5.00778940635299e-05	-4	-5	-4.5	-4.5
5.03420458412766e-05	-4	-5	-4.5	-4.5
5.0602476971379e-05	-4	-5	-4.5	-4.5
5.08591295115859e-05	-4	-5	-4.5	-4.5
5.11119495846044e-05	-4	-5	-4.5	-4.5
5.13608873872156e-05	-4	-5	-4.5	-4.5
5.16058971923053e-05	-4	-5	-4.5	-4.5
5.18469373439094e-05	-4	-5	-4.5	-4.5
5.2083970245396e-05	-4	-5	-4.5	-4.5
5.23169623409181e-05	-4	-5	-4.5	-4.5
5.25458840902861e-05	-4	-5	-4.5	-4.5
5.27707099374257e-05	-4	-5	-4.5	-4.5
5.29914182725988e-05	-4	-5	-4.5	-4.5
5.32079913885766e-05	-4	-5	-4.5	-4.5
5.34204154309704e-05	-4	-5	-4.5	-4.5
5.36286803429311e-05	-4	-5	-4.5	-4.5
5.38327798044444e-05	-4	-5	-4.5	-4.5
5.4032711166453e-05	-4	-5	-4.5	-4.5
5.4228475380051e-05	-4	-5	-4.5	-4.5
5.44200769209976e-05	-4	-5	-4.5	-4.5
5.46075237098104e-05	-4	-5	-4.5	-4.5
5.47908270276983e-05	-4	-5	-4.5	-4.5
5.49700014286038e-05	-4	-5	-4.5	-4.5
5.51450646476265e-05	-4	-5	-4.5	-4.5
5.53160375061026e-05	-4	-5	-4.5	-4.5
5.54829438136175e-05	-4	-5	-4.5	-4.5
5.5645810267233e-05	-4	-5	-4.5	-4.5
5.58046663482053e-05	-4	-5	-4.5	-4.5
5.5959544216476e-05	-4	-5	-4.5	-4.5
5.6110478603213e-05	-4	-5	-4.5	-4.5
5.6257506701678e-05	-4	-5	-4.5	-4.5
5.64006680566941e-05	-4	-5	-4.5	-4.5
5.6540004452985e-05	-4	-5	-4.5	-4.5
5.66755598026497e-05	-4	-5	-4.5	-4.5
5.68073800320368e-05	-4	-5	-4.5	-4.5
5.69355129682729e-05	-4	-5	-4.5	-4.5
5.70600082256939e-05	-4	-5	-4.5	-4.5
5.71809170924257e-05	-4	-5	-4.5	-4.5
5.72982924173469e-05	-4	-5	-4.5	-4.5
5.74121884976639e-05	-4	-5	-4.5	-4.5
5.75226609673185e-05	-4	-5	-4.5	-4.5
5.76297666864389e-05	-4	-5	-4.5	-4.5
5.77335636320375e-05	-4	-5	-4.5	-4.5
5.7834110790149e-05	-4	-5	-4.5	-4.5
5.79314680495927e-05	-4	-5	-4.5	-4.5
5.80256960975334e-05	-4	-5	-4.5	-4.5
5.8116856317004e-05	-4	-5	-4.5	-4.5
5.82050106865458e-05	-4	-5	-4.5	-4.5
5.82902216821078e-05	-4	-5	-4.5	-4.5
5.83725521813403e-05	-4	-5	-4.5	-4.5
5.84520653704044e-05	-4	-5	-4.5	-4.5
5.85288246534093e-05	-4	-5	-4.5	-4.5
5.86028935645816e-05	-4	-5	-4.5	-4.5
5.86743356832547e-05	-4	-5	-4.5	-4.5
5.87432145517622e-05	-4	-5	-4.5	-4.5
5.8809593596305e-05	-4	-5	-4.5	-4.5
5.8873536050853e-05	-4	-5	-4.5	-4.5
5.89351048841326e-05	-4	-5	-4.5	-4.5
5.8994362729742e-05	-4	-5	-4.5	-4.5
5.9051371819425e-05	-4	-5	-4.5	-4.5
5.91061939195266e-05	-4	-5	-4.5	-4.5
5.91588902706453e-05	-4	-5	-4.5	-4.5
5.92095215304855e-05	-4	-5	-4.5	-4.5
5.92581477199081e-05	-4	-5	-4.5	-4.5
5.93048281721683e-05	-4	-5	-4.5	-4.5
5.93496214853215e-05	-4	-5	-4.5	-4.5
5.9392585477772e-05	-4	-5	-4.5	-4.5
5.94337771469307e-05	-4	-5	-4.5	-4.5
5.94732526309439e-05	-4	-5	-4.5	-4.5
5.95110671734461e-05	-4	-5	-4.5	-4.5
5.95472750912873e-05	-4	-5	-4.5	-4.5
5.95819297451767e-05	-4	-5	-4.5	-4.5
5.96150835131815e-05	-4	-5	-4.5	-4.5
5.96467877670163e-05	-4	-5	-4.5	-4.5
5.96770928510498e-05	-4	-5	-4.5	-4.5
5.9706048063957e-05	-4	-5	-4.5	-4.5
5.97337016429387e-05	-4	-5	-4.5	-4.5
5.97601007504265e-05	-4	-5	-4.5	-4.5
5.97852914631924e-05	-4	-5	-4.5	-4.5
5.98093187637742e-05	-4	-5	-4.5	-4.5
5.98322265341319e-05	-4	-5	-4.5	-4.5
5.98540575514447e-05	-4	-5	-4.5	-4.5
5.98748534859578e-05	-4	-5	-4.5	-4.5
5.9894654900788e-05	-4	-5	-4.5	-4.5
5.9913501253597e-05	-4	-5	-4.5	-4.5
5.99314309000377e-05	-4	-5	-4.5	-4.5
5.99484810988832e-05	-4	-5	-4.5	-4.5
5.9964688018746e-05	-4	-5	-4.5	-4.5
5.99800867462941e-05	-4	-5	-4.5	-4.5
5.99947112958748e-05	-4	-5	-4.5	-4.5
6.00085946204558e-05	-4	-5	-4.5	-4.5
6.0021768623794e-05	-4	-5	-4.5	-4.5
6.00342641737447e-05	-4	-5	-4.5	-4.5
6.00461111166266e-05	-4	-5	-4.5	-4.5
6.00573382925565e-05	-4	-5	-4.5	-4.5
6.00679735516731e-05	-4	-5	-4.5	-4.5
6.0078043771168e-05	-4	-5	-4.5	-4.5
6.00875748730483e-05	-4	-5	-4.5	-4.5
6.00965918425518e-05	-4	-5	-4.5	-4.5
6.01051187471443e-05	-4	-5	-4.5	-4.5
6.01131787560267e-05	-4	-5	-4.5	-4.5
6.01207941600834e-05	-4	-5	-4.5	-4.5
6.01279863922069e-05	-4	-5	-4.5	-4.5
6.0134776047935e-05	-4	-5	-4.5	-4.5
6.01411829063402e-05	-4	-5	-4.5	-4.5
6.01472259511142e-05	-4	-5	-4.5	-4.5
6.01529233917918e-05	-4	-5	-4.5	-4.5
6.01582926850622e-05	-4	-5	-4.5	-4.5
6.01633505561187e-05	-4	-5	-4.5	-4.5
6.01681130199994e-05	-4	-5	-4.5	-4.5
6.01725954028753e-05	-4	-5	-4.5	-4.5
6.01768123632449e-05	-4	-5	-4.5	-4.5
6.01807779129949e-05	-4	-5	-4.5	-4.5
6.01845054382938e-05	-4	-5	-4.5	-4.5
6.01880077202817e-05	-4	-5	-4.5	-4.5
6.01912969555275e-05	-4	-5	-4.5	-4.5
6.01943847762248e-05	-4	-5	-4.5	-4.5
6.01972822700984e-05	-4	-5	-4.5	-4.5
6.02e-05	-4	-5	-4.5	-4.5
