Position  (cm)	V (V)	n (cm-3)	p (cm-3)
1.91405379544178e-07	-2.49205725356471e-62	363569.099107626	363569.099107614
2.05288704125235e-07	-2.67281317437724e-62	363569.099107626	363569.099107614
2.19913253705957e-07	-2.86321912505474e-62	363569.099107626	363569.099107614
2.35311981253984e-07	-3.06370402607763e-62	363569.099107626	363569.099107614
2.51518901116774e-07	-3.27471061135122e-62	363569.099107626	363569.099107614
2.68569099962338e-07	-3.49669554677008e-62	363569.099107626	363569.099107614
2.86498746402977e-07	-3.73012954687654e-62	363569.099107626	363569.099107614
3.05345099211968e-07	-3.97549748766032e-62	363569.099107626	363569.099107614
3.25146514042238e-07	-4.23329850776704e-62	363569.099107626	363569.099107614
3.45942448555267e-07	-4.50404604683799e-62	363569.099107626	363569.099107614
3.67773465868075e-07	-4.78826786758197e-62	363569.099107626	363569.099107614
3.90681236225808e-07	-5.08650612799143e-62	363569.099107626	363569.099107614
4.14708536807577e-07	-5.39931728956243e-62	363569.099107626	363569.099107614
4.39899249573468e-07	-5.72727217495461e-62	363569.099107626	363569.099107614
4.66298357061353e-07	-6.07095581216926e-62	363569.099107626	363569.099107614
4.93951936042986e-07	-6.43096741206533e-62	363569.099107626	363569.099107614
5.22907148950204e-07	-6.807920173411e-62	363569.099107626	363569.099107614
5.5321223298367e-07	-7.20244122045791e-62	363569.099107626	363569.099107614
5.8491648681848e-07	-7.61517131173382e-62	363569.099107626	363569.099107614
6.18070254823344e-07	-8.04676470184968e-62	363569.099107626	363569.099107614
6.52724908712662e-07	-8.49788877375361e-62	363569.099107626	363569.099107614
6.88932826553908e-07	-8.96922388034923e-62	363569.099107626	363569.099107614
7.26747369056153e-07	-9.46146285492696e-62	363569.099107626	363569.099107614
7.66222853069321e-07	-9.97531079064734e-62	363569.099107626	363569.099107614
8.07414522228046e-07	-1.05114845499598e-61	363569.099107626	363569.099107614
8.50378514678524e-07	-1.10707123254247e-61	363569.099107626	363569.099107614
8.95171827831744e-07	-1.16537331802381e-61	363569.099107626	363569.099107614
9.418522800919e-07	-1.22612962901534e-61	363569.099107626	363569.099107614
9.90478469514468e-07	-1.2894160611381e-61	363569.099107626	363569.099107614
1.04110972935466e-06	-1.35530941914474e-61	363569.099107626	363569.099107614
1.09380608047341e-06	-1.4238873448453e-61	363569.099107626	363569.099107614
1.14862818057504e-06	-1.49522825616526e-61	363569.099107626	363569.099107614
1.20563727025797e-06	-1.56941123892732e-61	363569.099107626	363569.099107614
1.26489511586741e-06	-1.64651599849015e-61	363569.099107626	363569.099107614
1.32646394914704e-06	-1.72662277027969e-61	363569.099107626	363569.099107614
1.39040640369498e-06	-1.80981217755728e-61	363569.099107626	363569.099107614
1.45678544823779e-06	-1.89616519164099e-61	363569.099107626	363569.099107614
1.52566431674532e-06	-1.98576303131463e-61	363569.099107626	363569.099107614
1.59710643541841e-06	-2.07868703295136e-61	363569.099107626	363569.099107614
1.6711753465907e-06	-2.17501850015171e-61	363569.099107626	363569.099107614
1.74793462959565e-06	-2.27483870569538e-61	363569.099107626	363569.099107614
1.82744781865966e-06	-2.37822859639195e-61	363569.099107626	363569.099107614
1.90977831789222e-06	-2.48526884800115e-61	363569.099107626	363569.099107614
1.99498931345425e-06	-2.59603963175507e-61	363569.099107626	363569.099107614
2.08314368299602e-06	-2.71062044827164e-61	363569.099107626	363569.099107614
2.17430390246665e-06	-2.82909008305558e-61	363569.099107626	363569.099107614
2.2685319504073e-06	-2.9515263644846e-61	363569.099107626	363569.099107614
2.36588920985104e-06	-3.07800615099133e-61	363569.099107626	363569.099107614
2.46643636796251e-06	-3.20860498695851e-61	363569.099107626	363569.099107614
2.57023331356107e-06	-3.34339710280153e-61	363569.099107626	363569.099107614
2.67733903268147e-06	-3.48245512112306e-61	363569.099107626	363569.099107614
2.78781150233612e-06	-3.62584996561429e-61	363569.099107626	363569.099107614
2.90170758265315e-06	-3.77365077341823e-61	363569.099107626	363569.099107614
3.01908290757432e-06	-3.92592458918781e-61	363569.099107626	363569.099107614
3.13999177430611e-06	-4.08273626664477e-61	363569.099107626	363569.099107614
3.26448703172713e-06	-4.24414818788586e-61	363569.099107626	363569.099107614
3.39261996796315e-06	-4.41022039596884e-61	363569.099107626	363569.099107614
3.52444019735036e-06	-4.58100979363299e-61	363569.099107626	363569.099107614
3.65999554701504e-06	-4.75657056276964e-61	363569.099107626	363569.099107614
3.79933194330588e-06	-4.93695362563738e-61	363569.099107626	363569.099107614
3.94249329832204e-06	-5.12220679109665e-61	363569.099107626	363569.099107614
4.089521396787e-06	-5.31237402367905e-61	363569.099107626	363569.099107614
4.24045578352403e-06	-5.50749583872901e-61	363569.099107626	363569.099107614
4.39533365179475e-06	-5.70760878307603e-61	363569.099107626	363569.099107614
4.55418973276703e-06	-5.91274535992024e-61	363569.099107626	363569.099107614
4.71705618638251e-06	-6.12293366761391e-61	363569.099107626	363569.099107614
4.88396249389745e-06	-6.33819744037808e-61	363569.099107626	363569.099107614
5.05493535237346e-06	-6.55855595200184e-61	363569.099107626	363569.099107614
5.22999857139624e-06	-6.7840233882234e-61	363569.099107626	363569.099107614
5.40917297230175e-06	-7.01460916084574e-61	363569.099107626	363569.099107614
5.59247629018959e-06	-7.25031729373731e-61	363569.099107626	363569.099107614
5.77992307900238e-06	-7.4911466970849e-61	363569.099107626	363569.099107614
5.97152461994902e-06	-7.73709070672942e-61	363569.099107626	363569.099107614
6.16728883354697e-06	-7.98813718163726e-61	363569.099107626	363569.099107614
6.36722019555563e-06	-8.24426781467401e-61	363569.099107626	363569.099107614
6.57131965706889e-06	-8.50545879389927e-61	363569.099107626	363569.099107614
6.77958456902964e-06	-8.77168014086136e-61	363569.099107626	363569.099107614
6.99200861142341e-06	-9.04289565899979e-61	363569.099107626	363569.099107614
7.20858172740124e-06	-9.31906276772316e-61	363569.099107626	363569.099107614
7.42929006257429e-06	-9.60013268402037e-61	363569.099107626	363569.099107614
7.65411590971395e-06	-9.8860501515743e-61	363569.099107626	363569.099107614
7.88303765908189e-06	-1.01767535974541e-60	363569.099107626	363569.099107614
8.11602975460396e-06	-1.04721744704325e-60	363569.099107626	363569.099107614
8.3530626560906e-06	-1.07722376225138e-60	363569.099107626	363569.099107614
8.59410280769467e-06	-1.10768612724198e-60	363569.099107626	363569.099107614
8.83911261278437e-06	-1.13859569926956e-60	363569.099107626	363569.099107614
9.08805041539565e-06	-1.16994298688258e-60	363569.099107626	363569.099107614
9.3408704884141e-06	-1.20171777303148e-60	363569.099107626	363569.099107614
9.59752302862105e-06	-1.23390925967451e-60	363569.099107626	363569.099107614
9.85795415872344e-06	-1.26650592666714e-60	363569.099107626	363569.099107614
1.01221059364702e-05	-1.29949562121508e-60	363569.099107626	363569.099107614
1.03899163709411e-05	-1.33286550993307e-60	363569.099107626	363569.099107614
1.06613194460779e-05	-1.36660212718988e-60	363569.099107626	363569.099107614
1.09362451515067e-05	-1.40069141495476e-60	363569.099107626	363569.099107614
1.12146195206863e-05	-1.43511869093662e-60	363569.099107626	363569.099107614
1.14963646763958e-05	-1.4698685517139e-60	363569.099107626	363569.099107614
1.17813988835567e-05	-1.50492522680162e-60	363569.099107626	363569.099107614
1.20696366093652e-05	-1.54027231019036e-60	363569.099107626	363569.099107614
1.23609885906936e-05	-1.57589284798268e-60	363569.099107626	363569.099107614
1.26553619086959e-05	-1.61176928784086e-60	363569.099107626	363569.099107614
1.29526600705374e-05	-1.64788375560768e-60	363569.099107626	363569.099107614
1.3252783098147e-05	-1.68421771886171e-60	363569.099107626	363569.099107614
1.35556276238713e-05	-1.72075226796208e-60	363569.099107626	363569.099107614
1.38610869928918e-05	-1.75746822876768e-60	363569.099107626	363569.099107614
1.41690513722462e-05	-1.79434585923537e-60	363569.099107626	363569.099107614
1.44794078662773e-05	-1.83136513742227e-60	363569.099107626	363569.099107614
1.47920406383146e-05	-1.86850582581806e-60	363569.099107626	363569.099107614
1.51068310383762e-05	-1.90574738854108e-60	363569.099107626	363569.099107614
1.542365773666e-05	-1.94306882829629e-60	363569.099107626	363569.099107614
1.57423968625785e-05	-1.98044919027428e-60	363569.099107626	363569.099107614
1.60629221490743e-05	-2.0178672544903e-60	363569.099107626	363569.099107614
1.63851050819388e-05	-2.0553017578098e-60	363569.099107626	363569.099107614
1.67088150538398e-05	-2.09273129229906e-60	363569.099107626	363569.099107614
1.70339195227535e-05	-2.13013430636791e-60	363569.099107626	363569.099107614
1.73602841744809e-05	-2.16748939339281e-60	363569.099107626	363569.099107614
1.76877730889163e-05	-2.20477515606915e-60	363569.099107626	363569.099107614
1.80162489097262e-05	-2.24197024677707e-60	363569.099107626	363569.099107614
1.83455730170857e-05	-2.27905351265749e-60	363569.099107626	363569.099107614
1.86756057031102e-05	-2.31600384285447e-60	363569.099107626	363569.099107614
1.90062063496129e-05	-2.35280030112215e-60	363569.099107626	363569.099107614
1.93372336078115e-05	-2.38942246878438e-60	363569.099107626	363569.099107614
1.96685455795999e-05	-2.42584992489226e-60	363569.099107626	363569.099107614
2e-05	-2.46206282524425e-60	363569.099107626	363569.099107614
2.03314544204001e-05	-2.4980415868125e-60	363569.099107626	363569.099107614
2.06627663921885e-05	-2.53376689143146e-60	363569.099107626	363569.099107614
2.09937936503871e-05	-2.56922008654685e-60	363569.099107626	363569.099107614
2.13243942968898e-05	-2.60438280542593e-60	363569.099107626	363569.099107614
2.16544269829143e-05	-2.63923717206009e-60	363569.099107626	363569.099107614
2.19837510902738e-05	-2.67376615477081e-60	363569.099107626	363569.099107614
2.23122269110837e-05	-2.70795292108971e-60	363569.099107626	363569.099107614
2.26397158255191e-05	-2.74178141535102e-60	363569.099107626	363569.099107614
2.29660804772465e-05	-2.77523609717652e-60	363569.099107626	363569.099107614
2.32911849461602e-05	-2.80830228620927e-60	363569.099107626	363569.099107614
2.36148949180612e-05	-2.84096577010404e-60	363569.099107626	363569.099107614
2.39370778509257e-05	-2.87321312836964e-60	363569.099107626	363569.099107614
2.42576031374215e-05	-2.90503156806318e-60	363569.099107626	363569.099107614
2.457634226334e-05	-2.93640910863694e-60	363569.099107626	363569.099107614
2.48931689616238e-05	-2.96733438016289e-60	363569.099107626	363569.099107614
2.52079593616854e-05	-2.99779684335781e-60	363569.099107626	363569.099107614
2.55205921337227e-05	-3.02778663754666e-60	363569.099107626	363569.099107614
2.58309486277538e-05	-3.05729473201757e-60	363569.099107626	363569.099107614
2.61389130071082e-05	-3.08631283025565e-60	363569.099107626	363569.099107614
2.64443723761287e-05	-3.11483357203646e-60	363569.099107626	363569.099107614
2.6747216901853e-05	-3.14284998344897e-60	363569.099107626	363569.099107614
2.70473399294626e-05	-3.17035628255982e-60	363569.099107626	363569.099107614
2.73446380913041e-05	-3.19734725566968e-60	363569.099107626	363569.099107614
2.76390114093064e-05	-3.22381838007225e-60	363569.099107626	363569.099107614
2.79303633906348e-05	-3.24976597966703e-60	363569.099107626	363569.099107614
2.82186011164433e-05	-3.27518715637084e-60	363569.099107626	363569.099107614
2.85036353236042e-05	-3.30007944323135e-60	363569.099107626	363569.099107614
2.87853804793137e-05	-3.32444144438126e-60	363569.099107626	363569.099107614
2.90637548484933e-05	-3.34827227076385e-60	363569.099107626	363569.099107614
2.93386805539221e-05	-3.37157161356602e-60	363569.099107626	363569.099107614
2.96100836290589e-05	-3.39434007641345e-60	363569.099107626	363569.099107614
2.98778940635298e-05	-3.41657861630102e-60	363569.099107626	363569.099107614
