Position  (cm)	Ecb (eV)	Evb (eV)	Efn (eV)	Efp (eV)
1.88691076693063e-06	-3.83773838418002	-5.43773838418003	-5.0010899139847	-4.99999718055515
1.95000262275624e-06	-3.83900022328034	-5.43900022328034	-5.00110575725238	-4.99999692994541
2.01473247821923e-06	-3.84029482228759	-5.44029482228759	-5.00112121153219	-4.99999665930043
2.08112680317883e-06	-3.84162271059615	-5.44162271059615	-5.00113626034216	-4.99999636723018
2.14921193295323e-06	-3.84298441490977	-5.44298441490978	-5.0011508883399	-4.99999605226685
2.21901404553247e-06	-3.8443804587859	-5.4443804587859	-5.0011650813796	-4.99999571286204
2.29055913836531e-06	-3.84581136217135	-5.44581136217135	-5.00117882656127	-4.99999534738396
2.36387300473738e-06	-3.84727764092994	-5.44727764092994	-5.00119211227172	-4.99999495411468
2.43898120975948e-06	-3.84877980636222	-5.44877980636222	-5.00120492821686	-4.99999453124741
2.5159090659857e-06	-3.85031836471787	-5.45031836471787	-5.00121726544489	-4.99999407688384
2.59468160868202e-06	-3.85189381670104	-5.45189381670104	-5.00122911636034	-4.9999935890316
2.67532357076715e-06	-3.8535066569692	-5.4535066569692	-5.0012404747285	-4.99999306560175
2.75785935744839e-06	-3.85515737362584	-5.45515737362584	-5.0012513356705	-4.99999250440638
2.84231302057633e-06	-3.85684644770756	-5.45684644770756	-5.00126169564884	-4.99999190315641
2.92870823274291e-06	-3.85857435266603	-5.45857435266603	-5.00127155244365	-4.99999125945943
3.01706826114874e-06	-3.86034155384533	-5.46034155384533	-5.00128090512005	-4.99999057081777
3.10741594126617e-06	-3.86214850795522	-5.46214850795522	-5.00128975398665	-4.99998983462669
3.19977365032567e-06	-3.86399566254083	-5.46399566254083	-5.00129810054603	-4.99998904817284
3.29416328065395e-06	-3.86588345544944	-5.46588345544944	-5.0013059474375	-4.99998820863287
3.39060621289304e-06	-3.86781231429483	-5.46781231429483	-5.00131329837283	-4.99998731307231
3.48912328913053e-06	-3.8697826559199	-5.4697826559199	-5.00132015806577	-4.99998635844467
3.58973478597165e-06	-3.87179488585806	-5.47179488585806	-5.00132653215596	-4.9999853415909
3.69246038758518e-06	-3.87384939779418	-5.47384939779418	-5.00133242712819	-4.99998425923903
3.7973191587551e-06	-3.87594657302555	-5.47594657302555	-5.00133785022788	-4.99998310800421
3.90432951797149e-06	-3.87808677992376	-5.47808677992376	-5.00134280937354	-4.99998188438909
4.01350921059396e-06	-3.88027037339789	-5.48027037339789	-5.00134731306735	-4.99998058478452
4.12487528212218e-06	-3.88249769435993	-5.48249769435993	-5.00135137030457	-4.99997920547064
4.23844405160815e-06	-3.88476906919302	-5.48476906919302	-5.0013549904828	-4.99997774261836
4.35423108524561e-06	-3.88708480922319	-5.48708480922319	-5.00135818331203	-4.99997619229132
4.47225117017228e-06	-3.88944521019543	-5.48944521019543	-5.00136095872611	-4.9999745504482
4.59251828852124e-06	-3.89185055175468	-5.49185055175468	-5.00136332679682	-4.99997281294552
4.71504559175772e-06	-3.89430109693255	-5.49430109693255	-5.00136529765089	-4.99997097554095
4.83984537533834e-06	-3.89679709164051	-5.49679709164051	-5.00136688139101	-4.99996903389703
4.96692905372961e-06	-3.89933876417022	-5.49933876417022	-5.0013680880212	-4.99996698358544
5.09630713582301e-06	-3.90192632470184	-5.50192632470184	-5.00136892737731	-4.99996482009178
5.22798920078386e-06	-3.90455996482099	-5.50455996482099	-5.00136940906288	-4.99996253882089
5.36198387437138e-06	-3.90723985704514	-5.50723985704514	-5.00136954239099	-4.99996013510261
5.49829880576723e-06	-3.90996615436019	-5.50996615436019	-5.00136933633222	-4.99995760419824
5.63694064494978e-06	-3.91273898976789	-5.51273898976789	-5.00136879946901	-4.99995494130739
5.77791502065126e-06	-3.91555847584505	-5.51555847584505	-5.00136793995654	-4.99995214157548
5.92122651893456e-06	-3.91842470431503	-5.51842470431503	-5.0013667654902	-4.99994920010177
6.06687866242651e-06	-3.92133774563238	-5.52133774563239	-5.00136528327958	-4.99994611194793
6.21487389024361e-06	-3.92429764858141	-5.52429764858141	-5.00136350002894	-4.99994287214715
6.36521353864642e-06	-3.92730443988921	-5.52730443988921	-5.00136142192392	-4.99993947571381
6.51789782245768e-06	-3.93035812385405	-5.53035812385405	-5.00135905462436	-4.99993591765368
6.67292581727915e-06	-3.93345868198971	-5.53345868198971	-5.00135640326285	-4.99993219297464
6.8302954425414e-06	-3.93660607268645	-5.53660607268645	-5.00135347244877	-4.99992829669789
6.99000344541999e-06	-3.93980023088938	-5.53980023088938	-5.00135026627747	-4.99992422386967
7.15204538565092e-06	-3.94304106779472	-5.54304106779472	-5.00134678834404	-4.99991996957344
7.31641562127722e-06	-3.94632847056476	-5.54632847056476	-5.0013430417615	-4.99991552894252
7.48310729535781e-06	-3.94966230206203	-5.54966230206203	-5.00133902918279	-4.99991089717309
7.65211232366876e-06	-3.95304240060335	-5.55304240060335	-5.00133475282621	-4.99990606953766
7.82342138342606e-06	-3.95646857973424	-5.55646857973424	-5.00133021450382	-4.99990104139885
7.99702390305782e-06	-3.95994062802442	-5.55994062802442	-5.00132541565246	-4.99989580822348
8.17290805305299e-06	-3.96345830888476	-5.56345830888476	-5.00132035736682	-4.99989036559695
8.35106073791205e-06	-3.96702136040629	-5.56702136040629	-5.00131504043428	-4.9998847092379
8.5314675892243e-06	-3.97062949522176	-5.57062949522176	-5.00130946537105	-4.99987883501298
8.7141129598946e-06	-3.97428240039021	-5.57428240039021	-5.00130363245926	-4.99987273895186
8.89897991954149e-06	-3.97797973730486	-5.57797973730486	-5.00129754178462	-4.99986641726227
9.08605025108686e-06	-3.98172114162499	-5.58172114162499	-5.00129119327435	-4.99985986634513
9.27530444855591e-06	-3.98550622323189	-5.58550622323189	-5.00128458673513	-4.99985308280961
9.46672171610474e-06	-3.98933456620944	-5.58933456620944	-5.00127772189064	-4.99984606348823
9.66027996829117e-06	-3.9932057288495	-5.5932057288495	-5.00127059841864	-4.99983880545173
9.85595583160292e-06	-3.99711924368254	-5.59711924368254	-5.00126321598717	-4.9998313060238
1.00537246472553e-05	-4.00107461753352	-5.60107461753352	-5.00125557428985	-4.9998235627956
1.02535604752692e-05	-4.0050713316035	-5.6050713316035	-5.00124767308004	-4.99981557363992
1.04554360998386e-05	-4.00910884157699	-5.60910884157699	-5.00123951220359	-4.99980733672503
1.06593230359935e-05	-4.0131865777552	-5.6131865777552	-5.00123109163031	-4.99979885052801
1.08651915375659e-05	-4.01730394521538	-5.61730394521538	-5.00122241148384	-4.9997901138477
1.10730106064588e-05	-4.02146032399616	-5.62146032399616	-5.00121347206988	-4.99978112581701
1.12827480032239e-05	-4.02565506930917	-5.62565506930917	-5.00120427390282	-4.99977188591464
1.14943702589441e-05	-4.02988751177663	-5.62988751177663	-5.0011948177305	-4.99976239397611
1.17078426884207e-05	-4.03415695769515	-5.63415695769515	-5.00118510455732	-4.99975265020409
1.19231294046606e-05	-4.03846268932542	-5.63846268932542	-5.00117513566542	-4.99974265517783
1.21401933346571e-05	-4.0428039652079	-5.6428039652079	-5.00116491263409	-4.99973240986186
1.23589962364568e-05	-4.04718002050407	-5.64718002050407	-5.0011544373573	-4.99972191561368
1.25794987175023e-05	-4.05159006736337	-5.65159006736337	-5.00114371205935	-4.99971117419055
1.28016602542393e-05	-4.05603329531528	-5.65603329531528	-5.00113273930873	-4.99970018775522
1.30254392129732e-05	-4.0605088716865	-5.6605088716865	-5.00112152203007	-4.99968895888059
1.32507928719611e-05	-4.06501594204276	-5.66501594204276	-5.00111006351424	-4.99967749055337
1.34776774447197e-05	-4.06955363065497	-5.66955363065497	-5.00109836742672	-4.99966578617646
1.37060481045315e-05	-4.0741210409894	-5.6741210409894	-5.00108643781406	-4.99965384957027
1.39358590101256e-05	-4.07871725622123	-5.67871725622123	-5.0010742791086	-4.99964168497278
1.4167063332512e-05	-4.08334133977128	-5.68334133977128	-5.00106189613148	-4.99962929703836
1.4399613282943e-05	-4.08799233586522	-5.68799233586522	-5.00104929409384	-4.99961669083537
1.46334601419745e-05	-4.0926692701148	-5.6926692701148	-5.00103647859638	-4.99960387184253
1.48685542896001e-05	-4.09737115012052	-5.69737115012052	-5.00102345562725	-4.99959084594392
1.51048452364254e-05	-4.10209696609515	-5.70209696609515	-5.00101023155827	-4.99957761942279
1.53422816558524e-05	-4.10684569150739	-5.70684569150739	-5.00099681313965	-4.99956419895404
1.5580811417239e-05	-4.11161628374505	-5.71161628374506	-5.00098320749303	-4.99955059159548
1.58203816199984e-05	-4.11640768479709	-5.71640768479709	-5.00096942210317	-4.9995368047778
1.60609386286027e-05	-4.1212188219536	-5.7212188219536	-5.00095546480807	-4.99952284629326
1.63024281084502e-05	-4.12604860852326	-5.72604860852326	-5.00094134378769	-4.99950872428329
1.65447950625587e-05	-4.13089594456711	-5.73089594456711	-5.0009270675514	-4.99949444722478
1.67879838690426e-05	-4.13575971764813	-5.73575971764813	-5.00091264492408	-4.99948002391529
1.70319383193312e-05	-4.14063880359564	-5.74063880359564	-5.00089808503094	-4.99946546345715
1.72766016570859e-05	-4.14553206728356	-5.74553206728356	-5.00088339728125	-4.99945077524046
1.75219166177687e-05	-4.15043836342186	-5.75043836342186	-5.00086859135092	-4.99943596892513
1.776782546882e-05	-4.15535653736008	-5.75535653736008	-5.00085367716405	-4.99942105442195
1.80142700503945e-05	-4.16028542590203	-5.76028542590203	-5.00083866487353	-4.99940604187278
1.82611918166109e-05	-4.16522385813084	-5.76522385813084	-5.00082356484069	-4.99939094162988
1.85085318772648e-05	-4.17017065624314	-5.77017065624314	-5.00080838761429	-4.99937576423454
1.87562310399549e-05	-4.17512463639166	-5.77512463639166	-5.00079314390857	-4.99936052039501
1.90042298525741e-05	-4.180084609535	-5.780084609535	-5.00077784458086	-4.99934522096383
1.92524686461131e-05	-4.18504938229372	-5.78504938229372	-5.00076250060851	-4.99932987691461
1.95008875777254e-05	-4.19001775781165	-5.79001775781165	-5.00074712306539	-4.99931449931844
1.97494266740029e-05	-4.19498853662138	-5.79498853662138	-5.00073172309801	-4.99929909931992
1.99980258744083e-05	-4.19996051751291	-5.79996051751291	-5.00071631190133	-4.99928368811288
2.02466250748138e-05	-4.20493249840445	-5.80493249840445	-5.00070090069444	-4.99926827691603
2.04951641710913e-05	-4.20990327721417	-5.80990327721417	-5.00068550069604	-4.99925287694843
2.07435831027036e-05	-4.21487165273211	-5.81487165273211	-5.00067012309997	-4.99923749940504
2.09918218962426e-05	-4.21983642549083	-5.81983642549083	-5.00065477905083	-4.99922215543238
2.12398207088618e-05	-4.22479639863417	-5.82479639863417	-5.00063947961972	-4.99920685610429
2.14875198715519e-05	-4.22975037878269	-5.82975037878269	-5.00062423578024	-4.99919161239811
2.17348599322057e-05	-4.23469717689499	-5.83469717689499	-5.00060905838495	-4.99917643517114
2.19817816984222e-05	-4.2396356091238	-5.8396356091238	-5.00059395814209	-4.99916133513763
2.22282262799967e-05	-4.24456449766575	-5.84456449766575	-5.00057894559294	-4.99914632284628
2.2474135131048e-05	-4.24948267160396	-5.84948267160396	-5.00056403108979	-4.99913140865843
2.27194500917308e-05	-4.25438896774227	-5.85438896774227	-5.00054922477449	-4.9991166027269
2.29641134294855e-05	-4.25928223143019	-5.85928223143019	-5.00053453655781	-4.99910191497577
2.32080678797741e-05	-4.26416131737769	-5.86416131737769	-5.00051997609969	-4.99908735508089
2.3451256686258e-05	-4.26902509045872	-5.86902509045872	-5.00050555279021	-4.99907293245148
2.36936236403665e-05	-4.27387242650257	-5.87387242650257	-5.00049127573171	-4.99905865621268
2.3935113120214e-05	-4.27870221307222	-5.87870221307222	-5.00047715372175	-4.99904453518927
2.41756701288183e-05	-4.28351335022874	-5.88351335022874	-5.00046319523722	-4.99903057789053
2.44152403315777e-05	-4.28830475128077	-5.88830475128077	-5.00044940841953	-4.99901679249631
2.46537700929643e-05	-4.29307534351843	-5.89307534351843	-5.00043580106098	-4.99900318684447
2.48912065123913e-05	-4.29782406893067	-5.89782406893067	-5.00042238059224	-4.99898976841959
2.51274974592166e-05	-4.3025498849053	-5.9025498849053	-5.00040915407111	-4.99897654434313
2.53625916068422e-05	-4.30725176491102	-5.90725176491102	-5.0003961281725	-4.99896352136506
2.55964384658737e-05	-4.3119286991606	-5.9119286991606	-5.00038330917966	-4.99895070585694
2.58289884163047e-05	-4.31657969525453	-5.91657969525453	-5.00037070297668	-4.99893810380659
2.60601927386911e-05	-4.32120377880458	-5.92120377880458	-5.00035831504226	-4.99892572081435
2.62900036442852e-05	-4.32579999403641	-5.92579999403641	-5.00034615044477	-4.99891356209092
2.6518374304097e-05	-4.33036740437083	-5.93036740437083	-5.00033421383858	-4.99890163245693
2.67452588768556e-05	-4.33490509298305	-5.93490509298305	-5.00032250946168	-4.99888993634413
2.69706125358435e-05	-4.33941216333929	-5.93941216333929	-5.00031104113445	-4.99887847779838
2.71943914945774e-05	-4.34388773971051	-5.94388773971051	-5.00029981225983	-4.99886726048434
2.74165530313144e-05	-4.34833096766241	-5.94833096766241	-5.00028882582449	-4.99885628769199
2.76370555123599e-05	-4.3527410145217	-5.95274101452171	-5.00027808440136	-4.99884556234486
2.78558584141596e-05	-4.35711706981787	-5.95711706981787	-5.00026759015319	-4.99883508701021
2.80729223441561e-05	-4.36145834570033	-5.96145834570033	-5.00025734483722	-4.99882486391092
2.8288209060396e-05	-4.36576407733059	-5.9657640773306	-5.00024734981096	-4.99881489493931
2.85016814898726e-05	-4.3700335232491	-5.9700335232491	-5.00023760603893	-4.99880518167281
2.87133037455928e-05	-4.37426596571654	-5.97426596571654	-5.00022811410041	-4.99879572539141
2.89230411423579e-05	-4.37846071102952	-5.97846071102953	-5.00021887419804	-4.99878652709706
2.91308602112508e-05	-4.38261708981028	-5.98261708981028	-5.00020988616735	-4.99877758753484
2.93367287128232e-05	-4.38673445727043	-5.98673445727043	-5.00020114948704	-4.99876890721595
2.95406156489781e-05	-4.39081219344861	-5.99081219344861	-5.00019266329002	-4.99876048644254
2.97424912735475e-05	-4.39484970342206	-5.99484970342206	-5.00018442637512	-4.99875232533418
2.99423271015614e-05	-4.398846417492	-5.998846417492	-5.00017643721945	-4.99874442385615
3.01400959172138e-05	-4.40280179134292	-6.00280179134292	-5.00016869399125	-4.99873678184919
3.03357717805255e-05	-4.40671530617589	-6.00671530617589	-5.00016119456332	-4.99872939906091
3.0529330032712e-05	-4.41058646881589	-6.01058646881589	-5.00015393652682	-4.99872227517852
3.07207473002608e-05	-4.41441481179336	-6.01441481179336	-5.00014691720544	-4.99871540986292
3.09100014977298e-05	-4.41819989340016	-6.01819989340016	-5.00014013366993	-4.99870880278392
