Position  (cm)	Ecb (eV)	Evb (eV)	Efn (eV)	Efp (eV)
4.0195e-05	-3.8	-5.4	-4.6	-4.6
4.01975e-05	-3.8	-5.4	-4.6	-4.6
4.02e-05	-3.8	-5.4	-4.6	-4.6
4.02028975061667e-05	-3.8	-5.4	-4.6	-4.6
4.02059853399646e-05	-3.8	-5.4	-4.6	-4.6
4.02092745891657e-05	-3.8	-5.4	-4.6	-4.6
4.02127768860126e-05	-3.8	-5.4	-4.6	-4.6
4.02165044271263e-05	-3.8	-5.4	-4.6	-4.6
4.02204699937009e-05	-3.8	-5.4	-4.6	-4.6
4.02246869719617e-05	-3.8	-5.4	-4.6	-4.6
4.0229169373855e-05	-3.8	-5.4	-4.6	-4.6
4.02339318579413e-05	-3.8	-5.4	-4.6	-4.6
4.02389897504567e-05	-3.8	-5.4	-4.6	-4.6
4.02443590665074e-05	-3.8	-5.4	-4.6	-4.6
4.02500565313574e-05	-3.8	-5.4	-4.6	-4.6
4.02560996017702e-05	-3.8	-5.4	-4.6	-4.6
4.02625064873577e-05	-3.8	-5.4	-4.6	-4.6
4.02692961718921e-05	-3.8	-5.4	-4.6	-4.6
4.027648843453e-05	-3.8	-5.4	-4.6	-4.6
4.02841038708965e-05	-3.8	-5.4	-4.6	-4.6
4.0292163913975e-05	-3.8	-5.4	-4.6	-4.6
4.03006908547445e-05	-3.8	-5.4	-4.6	-4.6
4.03097078625041e-05	-3.8	-5.4	-4.6	-4.6
4.03192390048219e-05	-3.8	-5.4	-4.6	-4.6
4.03293092670416e-05	-3.8	-5.4	-4.6	-4.6
4.03399445712803e-05	-3.8	-5.4	-4.6	-4.6
4.03511717948436e-05	-3.8	-5.4	-4.6	-4.6
4.03630187879883e-05	-3.8	-5.4	-4.6	-4.6
4.03755143909537e-05	-3.8	-5.4	-4.6	-4.6
4.03886884501851e-05	-3.8	-5.4	-4.6	-4.6
4.04025718336687e-05	-3.8	-5.4	-4.6	-4.6
4.04171964452968e-05	-3.8	-5.4	-4.6	-4.6
4.04325952381768e-05	-3.8	-5.4	-4.6	-4.6
4.04488022268005e-05	-3.8	-5.4	-4.6	-4.6
