Position  (cm)	V (V)	n (cm-3)	p (cm-3)
3.19977365032567e-06	-1.31862766767703e-10	2.08964912615896e+17	6.32558449500312e-07
3.29416328065395e-06	-1.44060072565538e-10	2.08964912668431e+17	6.32558461694939e-07
3.39060621289304e-06	-1.56776326352212e-10	2.08964912722174e+17	6.32558473840774e-07
3.48912328913053e-06	-1.69990213880208e-10	2.08964912776792e+17	6.32558485846391e-07
3.58973478597165e-06	-1.83675830217807e-10	2.08964912831939e+17	6.32558497616278e-07
3.69246038758518e-06	-1.97802698961947e-10	2.08964912887256e+17	6.32558509051996e-07
3.7973191587551e-06	-2.1233572700137e-10	2.0896491294238e+17	6.32558520053405e-07
3.90432951797149e-06	-2.27235291992645e-10	2.08964912996944e+17	6.32558530519961e-07
4.01350921059396e-06	-2.42457531417983e-10	2.08964913050579e+17	6.32558540352171e-07
4.12487528212218e-06	-2.57954322187756e-10	2.08964913102921e+17	6.32558549453182e-07
4.23844405160815e-06	-2.73673674916877e-10	2.08964913153616e+17	6.3255855773029e-07
4.35423108524561e-06	-2.8955989157632e-10	2.08964913202321e+17	6.32558565096491e-07
4.47225117017228e-06	-3.05554045793939e-10	2.08964913248709e+17	6.32558571472086e-07
4.59251828852124e-06	-3.21594423134824e-10	2.08964913292476e+17	6.32558576786189e-07
4.71504559175772e-06	-3.37616986379175e-10	2.08964913333337e+17	6.3255858097799e-07
4.83984537533834e-06	-3.53555914876259e-10	2.08964913371038e+17	6.32558583998202e-07
4.96692905372961e-06	-3.69344134435678e-10	2.08964913405355e+17	6.32558585810035e-07
5.09630713582301e-06	-3.84913981293827e-10	2.08964913436094e+17	6.32558586390152e-07
5.22798920078386e-06	-4.001981857222e-10	2.08964913463097e+17	6.32558585729356e-07
5.36198387437138e-06	-4.15130221684489e-10	2.08964913486242e+17	6.32558583832977e-07
5.49829880576723e-06	-4.2964493596286e-10	2.08964913505443e+17	6.32558580721071e-07
5.63694064494978e-06	-4.4367939684473e-10	2.08964913520656e+17	6.32558576428325e-07
5.77791502065126e-06	-4.57173662037435e-10	2.08964913531874e+17	6.32558571003642e-07
5.92122651893456e-06	-4.70071244378891e-10	2.08964913539127e+17	6.32558564509514e-07
6.06687866242651e-06	-4.82319967423737e-10	2.08964913542485e+17	6.32558557021072e-07
6.21487389024361e-06	-4.93872479129164e-10	2.08964913542053e+17	6.32558548624928e-07
6.36521353864642e-06	-5.046868128115e-10	2.08964913537971e+17	6.32558539417789e-07
6.51789782245768e-06	-5.14726972114319e-10	2.08964913530409e+17	6.32558529504863e-07
6.67292581727915e-06	-5.23963227594878e-10	2.08964913519568e+17	6.32558518998125e-07
6.8302954425414e-06	-5.32372505565101e-10	2.08964913505676e+17	6.32558508014485e-07
6.99000344541999e-06	-5.39938814656835e-10	2.08964913488982e+17	6.32558496673837e-07
7.15204538565092e-06	-5.46653313229027e-10	2.08964913469756e+17	6.3255848509715e-07
7.31641562127722e-06	-5.52514373450489e-10	2.08964913448282e+17	6.32558473404502e-07
7.48310729535781e-06	-5.57527652524702e-10	2.08964913424857e+17	6.32558461713259e-07
7.65211232366876e-06	-5.61705978659815e-10	2.08964913399785e+17	6.32558450136279e-07
7.82342138342606e-06	-5.65069150828562e-10	2.08964913373373e+17	6.32558438780298e-07
7.99702390305782e-06	-5.67643662817711e-10	2.08964913345931e+17	6.32558427744509e-07
8.17290805305299e-06	-5.69462357849104e-10	2.08964913317762e+17	6.32558417119282e-07
