Position  (cm)	V (V)	n (cm-3)	p (cm-3)
6.36452946824133e-06	-1.46148808643837e-28	363569.100989184	363569.133567045
6.56862979568457e-06	-8.38287971313766e-29	363569.101048738	363569.135558353
6.776895591248e-06	-1.02006494318481e-28	363569.101109095	363569.137598534
6.98932053489034e-06	-7.55056982837127e-29	363569.101170201	363569.139683157
7.20589456971997e-06	-1.75148691374442e-28	363569.101231999	363569.141807194
7.42660384128924e-06	-2.07368728972062e-28	363569.101294432	363569.14396534
7.65143064229443e-06	-2.72418938773686e-28	363569.101357435	363569.146151845
7.88035336290555e-06	-2.36288493016981e-28	363569.101420945	363569.14836047
8.11334644693998e-06	-2.81253564614579e-28	363569.101484896	363569.150584756
8.35038035408286e-06	-4.47881941915051e-28	363569.101549219	363569.152817733
8.59142152834468e-06	-6.79825536977495e-28	363569.101613846	363569.155052199
8.83643237293412e-06	-7.31172370038814e-28	363569.101678706	363569.157280815
9.08537123171041e-06	-8.96179884698091e-28	363569.101743732	363569.159495981
9.33819237736511e-06	-1.00762189500011e-27	363569.101808852	363569.1616898
9.59484600646827e-06	-8.50065418109683e-28	363569.101874	363569.163854509
9.85527824149824e-06	-8.63170986195249e-28	363569.101939109	363569.165982213
1.01194311399581e-05	-8.9614906981898e-28	363569.102004117	363569.168064842
1.03872427106647e-05	-6.04483157553066e-28	363569.102068962	363569.170094632
1.06586469372796e-05	-8.06437712265467e-28	363569.102133588	363569.172063978
1.09335738091319e-05	-4.49613738121044e-28	363569.102197944	363569.173965312
1.12119493593666e-05	-6.60923690131301e-28	363569.102261986	363569.175791408
1.14936957104325e-05	-8.93988946793356e-28	363569.102325673	363569.177535422
1.1778731126904e-05	-9.67106491946028e-28	363569.102388973	363569.179190717
1.20669700756148e-05	-1.17511308891567e-27	363569.102451861	363569.180751236
1.23583232930583e-05	-1.39512516278665e-27	363569.102514321	363569.182211302
1.26526978599942e-05	-1.86572383358174e-27	363569.102576344	363569.183565737
1.29499972831785e-05	-2.01865807860564e-27	363569.102637934	363569.184810004
1.3250121584116e-05	-3.37241734767476e-27	363569.102699099	363569.185940046
1.35529673947146e-05	-3.33464446886148e-27	363569.102759861	363569.186952507
1.38584280597034e-05	-3.26416467736064e-27	363569.102820251	363569.187844611
1.41663937456541e-05	-2.99424482528279e-27	363569.102880311	363569.188614223
1.44767515564303e-05	-3.1586175534324e-27	363569.102940089	363569.189259844
1.47893856548704e-05	-3.5422812872818e-27	363569.102999647	363569.189780649
1.5104177390489e-05	-3.47199254803144e-27	363569.103059052	363569.190176487
1.54210054329691e-05	-3.4062644108894e-27	363569.103118383	363569.190447788
1.57397459111976e-05	-3.65260471747212e-27	363569.103177724	363569.190595622
1.60602725575817e-05	-2.53558383865499e-27	363569.103237169	363569.190621659
1.63824568573673e-05	-2.39402028402275e-27	363569.103296811	363569.190528122
1.67061682026681e-05	-2.70717341149221e-27	363569.103356755	363569.190317779
1.70312740508981e-05	-2.77894742791568e-27	363569.103417105	363569.189993882
1.73576400872884e-05	-2.09164620126605e-27	363569.103477967	363569.189560146
1.76851303911565e-05	-2.09811116290337e-27	363569.103539447	363569.189020709
1.80136076055863e-05	-1.89294569778768e-27	363569.103601653	363569.18838006
1.83429331101646e-05	-1.72260720904234e-27	363569.103664684	363569.18764303
1.86729671964143e-05	-1.46462504113178e-27	363569.10372864	363569.186814715
1.90035692455518e-05	-1.47510826300507e-27	363569.103793612	363569.185900399
1.93345979081952e-05	-1.625028812852e-27	363569.103859685	363569.184905607
1.96659112856364e-05	-1.62538626544967e-27	363569.103926932	363569.183835961
1.99973671122936e-05	-1.78946933373564e-27	363569.103995419	363569.182697232
2.03288229389508e-05	-2.02363776306984e-27	363569.104065199	363569.181495201
2.0660136316392e-05	-2.01473842598282e-27	363569.10413631	363569.180235583
2.09911649790354e-05	-1.54481151955233e-27	363569.104208779	363569.178924068
2.1321767028173e-05	-1.63816827730458e-27	363569.104282617	363569.177566499
2.16518011144226e-05	-1.34041026343858e-27	363569.104357821	363569.176168391
2.19811266190009e-05	-1.51212925876806e-27	363569.104434371	363569.17473524
2.23096038334307e-05	-1.57579896198555e-27	363569.104512233	363569.173272269
2.26370941372988e-05	-1.38926417277989e-27	363569.104591356	363569.171784644
2.29634601736891e-05	-1.11180083829586e-27	363569.104671677	363569.170277294
2.32885660219191e-05	-1.12286954287225e-27	363569.104753114	363569.168754892
2.36122773672199e-05	-8.71481759091269e-28	363569.104835574	363569.167221992
2.39344616670055e-05	-1.02251164458616e-27	363569.104918951	363569.165682827
2.42549883133896e-05	-9.65997156298061e-28	363569.105003125	363569.164141408
2.45737287916182e-05	-1.00647558149721e-27	363569.105087968	363569.162601495
2.48905568340982e-05	-1.04420531947974e-27	363569.10517334	363569.161066599
2.52053485697168e-05	-1.02945115536178e-27	363569.105259095	363569.159539976
2.55179826681569e-05	-9.2516127850123e-28	363569.10534508	363569.158024655
2.58283404789332e-05	-9.31299602419981e-28	363569.105431136	363569.156523375
2.61363061648838e-05	-7.74230000619491e-28	363569.105517102	363569.155038714
2.64417668298726e-05	-7.65737419936721e-28	363569.105602814	363569.153572811
2.67446126404713e-05	-8.3080611866581e-28	363569.10568811	363569.152127759
2.70447369414087e-05	-9.15818207155018e-28	363569.105772826	363569.150705432
2.7342036364593e-05	-1.08125713012184e-27	363569.105856805	363569.149307447
2.7636410931529e-05	-9.61596791561125e-28	363569.105939892	363569.14793528
2.79277641489724e-05	-1.16453125942923e-27	363569.106021936	363569.146590081
2.82160030976832e-05	-1.63555517555604e-27	363569.106102797	363569.145272879
2.85010385141547e-05	-1.47758577928553e-27	363569.106182339	363569.143984655
2.87827848652206e-05	-1.73021848418256e-27	363569.106260437	363569.142726017
2.90611604154553e-05	-1.52411624674193e-27	363569.106336975	363569.141497618
2.93360872873076e-05	-1.62674212013052e-27	363569.106411846	363569.140299784
2.96074915139225e-05	-1.45749447810568e-27	363569.106484957	363569.139132847
