Position  (cm)	V (V)	n (cm-3)	p (cm-3)
2.41290979353221e-07	-8.22044678162804e-29	363569.099105395	363569.099205104
2.53679758580406e-07	-5.66805997458024e-29	363569.099105261	363569.099220555
2.66547890103673e-07	-5.80306766368179e-29	363569.09910512	363569.099238178
2.79910689719234e-07	-6.27883976749349e-29	363569.099104972	363569.099258248
2.93783818192436e-07	-6.09391197423343e-29	363569.099104815	363569.09928108
3.08183282899734e-07	-1.13348103167983e-28	363569.099104651	363569.099306999
3.2312543919183e-07	-8.65867288117391e-29	363569.099104477	363569.099336405
3.38626991465696e-07	-8.2047119339824e-29	363569.099104294	363569.099369698
3.54704993933107e-07	-7.78861476949753e-29	363569.099104101	363569.099407361
3.71376851073405e-07	-5.72885195327483e-29	363569.099103898	363569.099449905
3.88660317758096e-07	-7.22346988661654e-29	363569.099103684	363569.099497916
4.06573499035004e-07	-5.57674200626712e-29	363569.099103459	363569.099552032
4.251348495597e-07	-4.22165769739626e-29	363569.099103221	363569.099612974
4.44363172662013e-07	-4.58949105747478e-29	363569.09910297	363569.099681513
4.64277619035532e-07	-5.42935058762317e-29	363569.099102706	363569.09975852
4.8489768503811e-07	-5.4811195845283e-29	363569.099102427	363569.099844994
5.06243210591526e-07	-6.08224083877044e-29	363569.099102134	363569.099941937
5.28334376668665e-07	-6.25526638497419e-29	363569.099101824	363569.100050578
5.51191702356702e-07	-9.68996984779439e-29	363569.099101498	363569.100172215
5.74836041485085e-07	-1.06302088466442e-28	363569.099101155	363569.100308211
5.99288578807283e-07	-6.21855816023417e-29	363569.099100792	363569.100460224
6.2457082572558e-07	-6.57473964414915e-29	363569.099100411	363569.100629937
6.50704615548521e-07	-7.0108087021573e-29	363569.099100009	363569.100819273
6.7771209827089e-07	-6.5381084566069e-29	363569.099099585	363569.101030397
7.05615734866513e-07	-7.48851636556311e-29	363569.099099139	363569.101265546
7.34438291084568e-07	-5.93960646708912e-29	363569.099098668	363569.101527269
7.64202830740457e-07	-5.49202034801353e-29	363569.099098173	363569.101818436
7.94932708492795e-07	-7.17844164451677e-29	363569.099097652	363569.102142039
8.2665156209855e-07	-4.93897030518329e-29	363569.099097103	363569.102501387
8.59383304138806e-07	-1.19921109475182e-28	363569.099096526	363569.102900085
8.93152113208286e-07	-9.58523777741861e-29	363569.099095918	363569.103342226
9.27982424562175e-07	-6.16640397734016e-29	363569.099095279	363569.103832076
9.63898920214557e-07	-7.44225552829893e-29	363569.099094608	363569.104374462
1.00092651848324e-06	-2.27852919860565e-29	363569.099093901	363569.104974328
1.03909036297655e-06	-1.62016930641632e-29	363569.099093159	363569.105637231
1.07841581101817e-06	-9.77948707160951e-30	363569.09909238	363569.1063689
1.11892842150705e-06	-1.05502442353533e-29	363569.099091562	363569.107175933
1.16065394220993e-06	-6.69530285866779e-30	363569.099090704	363569.108065212
1.20361829648488e-06	-1.53704617001657e-29	363569.099089804	363569.109044025
1.24784756943508e-06	-5.43035207119425e-30	363569.09908886	363569.110120711
1.29336799349282e-06	-3.72089665255614e-31	363569.099087872	363569.111303189
1.34020593343452e-06	2.44593102937179e-30	363569.099086837	363569.112600492
1.38838787082855e-06	1.09362005962085e-29	363569.099085755	363569.114021767
1.43794038791832e-06	-9.00888398226129e-29	363569.099084623	363569.115577149
1.48889015094427e-06	-8.55783118928579e-29	363569.099083441	363569.117276301
1.54126389290908e-06	-4.83523971837859e-29	363569.099082208	363569.119130488
1.59508839579139e-06	1.57517958291543e-29	363569.099080922	363569.121150154
1.65039047221459e-06	7.38709689469168e-30	363569.099079581	363569.123347034
1.70719694657769e-06	-7.62283071988468e-30	363569.099078187	363569.125731754
1.76553463565681e-06	-6.04664965339817e-30	363569.099076736	363569.128317754
1.8254303286864e-06	-3.83568207724162e-30	363569.099075231	363569.131115209
1.88691076693063e-06	-4.12518786648191e-29	363569.099073668	363569.134136257
1.95000262275624e-06	-5.30917255909341e-29	363569.09907205	363569.137390959
2.01473247821923e-06	-1.83175967382648e-28	363569.099070376	363569.140891057
2.08112680317883e-06	-8.51445924693819e-29	363569.099068646	363569.144646525
2.14921193295323e-06	-9.88664581371521e-29	363569.099066861	363569.148668333
2.21901404553247e-06	-4.61067628686304e-29	363569.099065023	363569.15296355
2.29055913836531e-06	-1.82504203018045e-28	363569.099063133	363569.157540463
2.36387300473738e-06	-1.80795517971385e-28	363569.099061193	363569.162403903
2.43898120975948e-06	-9.37943290356139e-29	363569.099059205	363569.167556806
2.5159090659857e-06	-2.39724352037768e-29	363569.099057173	363569.173002826
2.59468160868202e-06	-2.75777760596697e-29	363569.099055099	363569.17874419
2.67532357076715e-06	-6.21582333971314e-29	363569.099052989	363569.184775133
2.75785935744839e-06	-3.89453849634209e-29	363569.099050845	363569.191092354
2.84231302057633e-06	-1.2287278970795e-28	363569.099048673	363569.197687454
2.92870823274291e-06	-2.21247750523295e-28	363569.099046479	363569.204549903
3.01706826114874e-06	-1.30673576354696e-28	363569.099044269	363569.211663788
3.10741594126617e-06	-6.85399948608529e-29	363569.099042049	363569.219011244
3.19977365032567e-06	-8.45714357179323e-29	363569.099039828	363569.226573122
3.29416328065395e-06	-1.34953763063102e-28	363569.099037612	363569.23432276
3.39060621289304e-06	-1.04305284300102e-28	363569.099035411	363569.242232667
3.48912328913053e-06	-1.29779944860501e-28	363569.099033234	363569.250271762
3.58973478597165e-06	-6.72180365470256e-29	363569.099031089	363569.258399968
3.69246038758518e-06	-7.36275314019463e-29	363569.099028987	363569.266582872
3.7973191587551e-06	7.09512591512258e-30	363569.099026938	363569.274776134
3.90432951797149e-06	3.90270443930629e-30	363569.099024952	363569.28293188
4.01350921059396e-06	1.12782457543317e-29	363569.099023041	363569.291002787
4.12487528212218e-06	-1.23413590836334e-29	363569.099021215	363569.298941663
4.23844405160815e-06	-1.94297057253517e-28	363569.099019484	363569.306693047
4.35423108524561e-06	-1.45859148780201e-28	363569.099017861	363569.314208419
4.47225117017228e-06	-1.27222309894354e-28	363569.099016354	363569.321430015
4.59251828852124e-06	-1.89240335591534e-28	363569.099014973	363569.328304742
4.71504559175772e-06	-1.45338377323238e-28	363569.099013729	363569.334778702
4.83984537533834e-06	-4.5642998938022e-29	363569.099012629	363569.340802202
4.96692905372961e-06	7.28309667769477e-29	363569.099011682	363569.346324606
5.09630713582301e-06	7.56258763122425e-29	363569.099010893	363569.351301131
5.22798920078386e-06	9.22628295438372e-29	363569.099010269	363569.355684686
5.36198387437138e-06	1.02958674082986e-28	363569.099009814	363569.359436946
5.49829880576723e-06	6.17591807126544e-29	363569.099009531	363569.362523867
5.63694064494978e-06	4.54550281754498e-29	363569.09900942	363569.36491422
5.77791502065126e-06	-1.90053848400043e-28	363569.099009482	363569.366585104
5.92122651893456e-06	-1.21823543074248e-28	363569.099009715	363569.367516994
6.06687866242651e-06	-3.15661458629023e-28	363569.099010116	363569.367698725
6.21487389024361e-06	-3.61520161720817e-28	363569.09901068	363569.367125044
6.36521353864642e-06	-3.7963314766179e-28	363569.099011402	363569.365797264
6.51789782245768e-06	-8.79733983716979e-29	363569.099012274	363569.363724451
6.67292581727915e-06	-2.79829917199688e-29	363569.09901329	363569.360921299
6.8302954425414e-06	-5.28598436256298e-29	363569.099014442	363569.357409555
6.99000344541999e-06	-2.3740399164077e-28	363569.099015723	363569.353216347
7.15204538565092e-06	-5.04248518783422e-28	363569.099017125	363569.348374209
7.31641562127722e-06	-3.29620598865942e-28	363569.099018644	363569.342924089
7.48310729535781e-06	-5.06115900457499e-28	363569.099020276	363569.336907143
7.65211232366876e-06	-6.91091456780183e-28	363569.099022018	363569.330373778
7.82342138342606e-06	-2.83080886945813e-28	363569.09902387	363569.323371787
7.99702390305782e-06	-2.05917348165972e-28	363569.099025834	363569.315958789
8.17290805305299e-06	-4.26120474287431e-28	363569.099027916	363569.308188122
8.35106073791205e-06	-6.55737545977055e-28	363569.099030123	363569.300120697
8.5314675892243e-06	-9.78862368326568e-28	363569.099032463	363569.291811489
8.7141129598946e-06	-1.08352510522435e-27	363569.099034948	363569.283318189
8.89897991954149e-06	-9.91967936412134e-28	363569.099037589	363569.274696376
9.08605025108686e-06	-9.46127722247807e-28	363569.0990404	363569.266004032
9.27530444855591e-06	-8.60382239635776e-28	363569.099043391	363569.257295125
9.46672171610474e-06	-1.11017997565467e-27	363569.099046577	363569.248617842
9.66027996829117e-06	-9.39447056456717e-28	363569.099049965	363569.240021599
9.85595583160292e-06	-4.88631538050374e-28	363569.099053566	363569.231549957
1.00537246472553e-05	-5.64245088410973e-28	363569.099057384	363569.223243006
1.02535604752692e-05	-5.37565566077365e-28	363569.099061423	363569.215137059
1.04554360998386e-05	-5.5408234128043e-28	363569.099065682	363569.207264105
1.06593230359935e-05	-4.44399860575599e-28	363569.099070159	363569.199652141
1.08651915375659e-05	-4.1844140641317e-28	363569.099074848	363569.192324455
1.10730106064588e-05	-4.62592965202259e-28	363569.099079738	363569.185300119
1.12827480032239e-05	-4.56023232975965e-28	363569.099084817	363569.178594391
1.14943702589441e-05	-4.42772834958581e-28	363569.099090072	363569.172218537
1.17078426884207e-05	-5.26225690564813e-28	363569.099095485	363569.1661795
1.19231294046606e-05	-5.60115894610207e-28	363569.099101036	363569.160481592
1.21401933346571e-05	-6.10183910188453e-28	363569.099106705	363569.155125161
1.23589962364568e-05	-5.6574885451155e-28	363569.099112471	363569.150108002
1.25794987175023e-05	-5.57231621925492e-28	363569.099118311	363569.145425086
1.28016602542393e-05	-7.51488619836166e-28	363569.099124205	363569.141069284
1.30254392129732e-05	-6.06738806703933e-28	363569.09913013	363569.13703115
1.32507928719611e-05	-5.85254672988304e-28	363569.099136068	363569.133299973
1.34776774447197e-05	-5.28130050093823e-28	363569.099142003	363569.129863265
1.37060481045315e-05	-5.76564877079229e-28	363569.099147923	363569.126707771
1.39358590101256e-05	-5.2062354554258e-28	363569.099153824	363569.123819383
1.4167063332512e-05	-5.58143742347154e-28	363569.099159709	363569.121183215
1.4399613282943e-05	-6.10436592197156e-28	363569.099165595	363569.118784318
1.46334601419745e-05	-5.97001304905111e-28	363569.099171512	363569.116607533
1.48685542896001e-05	-5.84299411735888e-28	363569.099177518	363569.114637799
1.51048452364254e-05	-7.45116102836178e-28	363569.099183691	363569.112860252
1.53422816558524e-05	-9.25870020720764e-28	363569.099190139	363569.111260445
1.5580811417239e-05	-7.42305785861328e-28	363569.099197007	363569.109824305
1.58203816199984e-05	-5.98899501458299e-28	363569.099204476	363569.108538348
1.60609386286027e-05	-6.13579709866396e-28	363569.099212772	363569.107389774
1.63024281084502e-05	-7.30294145984174e-28	363569.099222174	363569.106366399
1.65447950625587e-05	-8.80134577145412e-28	363569.099233009	363569.105456801
1.67879838690426e-05	-8.32414655355363e-28	363569.099245666	363569.104650208
1.70319383193312e-05	-9.38541099010877e-28	363569.099260606	363569.103936646
1.72766016570859e-05	-7.64233653836143e-28	363569.099278361	363569.103306841
1.75219166177687e-05	-7.97834198017901e-28	363569.099299549	363569.102752265
1.776782546882e-05	-7.43291861992854e-28	363569.09932488	363569.102265078
1.80142700503945e-05	-9.860021758164e-28	363569.099355171	363569.101838059
1.82611918166109e-05	-7.58119981820681e-28	363569.099391359	363569.101464671
1.85085318772648e-05	-7.14769609888457e-28	363569.099434511	363569.101138961
1.87562310399549e-05	-6.10208562091741e-28	363569.099485849	363569.100855519
1.90042298525741e-05	-6.7675637501812e-28	363569.099546759	363569.100609456
1.92524686461131e-05	-8.32198951201591e-28	363569.099618815	363569.100396363
1.95008875777254e-05	-6.07977564844163e-28	363569.099703802	363569.100212247
1.97494266740029e-05	-5.70666909217538e-28	363569.099803734	363569.100053548
1.99980258744083e-05	-6.31433850822844e-28	363569.099920884	363569.099917048
2.02466250748138e-05	-7.44660042625347e-28	363569.100057792	363569.099799873
2.04951641710913e-05	-5.80009980563749e-28	363569.100217328	363569.099699441
2.07435831027036e-05	-7.12082552430048e-28	363569.100402674	363569.099613467
2.09918218962426e-05	-6.13203768341252e-28	363569.100617393	363569.099539906
2.12398207088618e-05	-6.77742451149646e-28	363569.100865433	363569.099476957
2.14875198715519e-05	-8.37868888957867e-28	363569.101151189	363569.099423033
2.17348599322057e-05	-7.96811144031442e-28	363569.101479509	363569.099376745
2.19817816984222e-05	-8.3823866750719e-28	363569.101855773	363569.099336891
2.22282262799967e-05	-8.3555161004878e-28	363569.102285884	363569.099302433
2.2474135131048e-05	-7.96996033306103e-28	363569.102776334	363569.099272488
2.27194500917308e-05	-5.62125024728191e-28	363569.103334263	363569.09924631
2.29641134294855e-05	-4.78037382612289e-28	363569.103967443	363569.099223276
2.32080678797741e-05	-5.05043542664465e-28	363569.104684344	363569.099202876
2.3451256686258e-05	-4.82413095445937e-28	363569.105494185	363569.099184687
2.36936236403665e-05	-5.20697501252444e-28	363569.106406891	363569.099168374
2.3935113120214e-05	-4.61853408103614e-28	363569.107433101	363569.099153664
2.41756701288183e-05	-4.24271581540819e-28	363569.1085843	363569.099140344
2.44152403315777e-05	-4.34206298565947e-28	363569.109872574	363569.09912825
2.46537700929643e-05	-4.71566257999148e-28	363569.111310729	363569.099117249
2.48912065123913e-05	-4.47049940179076e-28	363569.112912239	363569.099107242
2.51274974592166e-05	-4.78505768774764e-28	363569.114691138	363569.099098149
2.53625916068422e-05	-4.69113393621976e-28	363569.116661905	363569.099089909
2.55964384658737e-05	-3.75658028256575e-28	363569.118839362	363569.099082473
2.58289884163047e-05	-3.7210815418308e-28	363569.121238648	363569.099075801
2.60601927386911e-05	-3.70887884970316e-28	363569.123874883	363569.099069859
2.62900036442852e-05	-3.98066608345509e-28	363569.126763112	363569.09906462
2.6518374304097e-05	-3.79429769459663e-28	363569.129917967	363569.09906006
2.67452588768556e-05	-3.6013965513668e-28	363569.133353724	363569.099056157
2.69706125358435e-05	-3.85173662925803e-28	363569.137083599	363569.099052888
2.71943914945774e-05	-3.91398268506063e-28	363569.141119915	363569.099050233
2.74165530313144e-05	-3.87047207575703e-28	363569.145473706	363569.099048165
2.76370555123599e-05	-4.11785392525368e-28	363569.150153987	363569.09904666
2.78558584141596e-05	-3.89105641500264e-28	363569.155168069	363569.099045689
2.80729223441561e-05	-3.75436161126981e-28	363569.160520942	363569.099045217
2.8288209060396e-05	-3.22434569057444e-28	363569.166214899	363569.099045211
2.85016814898726e-05	-3.13818728858234e-28	363569.172249436	363569.099045629
2.87133037455928e-05	-3.09504645782806e-28	363569.178620748	363569.099046431
2.89230411423579e-05	-3.03464929477208e-28	363569.185321368	363569.099047573
2.91308602112508e-05	-2.97745687914356e-28	363569.192340654	363569.099049011
2.93367287128232e-05	-3.67350336848466e-28	363569.199663005	363569.0990507
2.95406156489781e-05	-3.20684283923985e-28	363569.207269474	363569.099052596
2.97424912735475e-05	-3.14102225746048e-28	363569.215136734	363569.099054656
2.99423271015614e-05	-3.06866892130974e-28	363569.223237116	363569.09905684
