Position  (cm)	Ecb (eV)	Evb (eV)	Efn (eV)	Efp (eV)
3.93967631700094e-05	-3.8	-5.4	-4.6	-4.6
3.94212157073316e-05	-3.8	-5.4	-4.6	-4.6
3.944486004646e-05	-3.8	-5.4	-4.6	-4.6
3.9467717372148e-05	-3.8	-5.4	-4.6	-4.6
3.94898085382252e-05	-3.8	-5.4	-4.6	-4.6
3.95111540637786e-05	-3.8	-5.4	-4.6	-4.6
3.95317741297812e-05	-3.8	-5.4	-4.6	-4.6
3.95516885761547e-05	-3.8	-5.4	-4.6	-4.6
3.9570916899257e-05	-3.8	-5.4	-4.6	-4.6
3.95894782497817e-05	-3.8	-5.4	-4.6	-4.6
3.96073914310586e-05	-3.8	-5.4	-4.6	-4.6
3.96246748977433e-05	-3.8	-5.4	-4.6	-4.6
3.96413467548836e-05	-3.8	-5.4	-4.6	-4.6
3.9657424757351e-05	-3.8	-5.4	-4.6	-4.6
3.96729263096249e-05	-3.8	-5.4	-4.6	-4.6
3.9687868465917e-05	-3.8	-5.4	-4.6	-4.6
3.97022679306243e-05	-3.8	-5.4	-4.6	-4.6
3.97161410590975e-05	-3.8	-5.4	-4.6	-4.6
3.9729503858713e-05	-3.8	-5.4	-4.6	-4.6
3.97423719902363e-05	-3.8	-5.4	-4.6	-4.6
3.97547607694635e-05	-3.8	-5.4	-4.6	-4.6
3.97666851691303e-05	-3.8	-5.4	-4.6	-4.6
3.97781598210748e-05	-3.8	-5.4	-4.6	-4.6
3.9789199018643e-05	-3.8	-5.4	-4.6	-4.6
3.97998167193247e-05	-3.8	-5.4	-4.6	-4.6
3.98100265476075e-05	-3.8	-5.4	-4.6	-4.6
3.98198417980384e-05	-3.8	-5.4	-4.6	-4.6
3.98292754384799e-05	-3.8	-5.4	-4.6	-4.6
3.98383401135511e-05	-3.8	-5.4	-4.6	-4.6
3.984704814824e-05	-3.8	-5.4	-4.6	-4.6
3.98554115516793e-05	-3.8	-5.4	-4.6	-4.6
3.98634420210712e-05	-3.8	-5.4	-4.6	-4.6
3.98711509457544e-05	-3.8	-5.4	-4.6	-4.6
3.98785494113991e-05	-3.8	-5.4	-4.6	-4.6
3.98856482043233e-05	-3.8	-5.4	-4.6	-4.6
3.98924578159183e-05	-3.8	-5.4	-4.6	-4.6
3.98989884471737e-05	-3.8	-5.4	-4.6	-4.6
3.99052500132947e-05	-3.8	-5.4	-4.6	-4.6
3.99112521483992e-05	-3.8	-5.4	-4.6	-4.6
3.99170042102887e-05	-3.8	-5.4	-4.6	-4.6
3.99225152852831e-05	-3.8	-5.4	-4.6	-4.6
3.99277941931102e-05	-3.8	-5.4	-4.6	-4.6
3.99328494918441e-05	-3.8	-5.4	-4.6	-4.6
3.9937689482882e-05	-3.8	-5.4	-4.6	-4.6
3.99423222159538e-05	-3.8	-5.4	-4.6	-4.6
3.99467554941562e-05	-3.8	-5.4	-4.6	-4.6
3.99509968790052e-05	-3.8	-5.4	-4.6	-4.6
3.99550536954986e-05	-3.8	-5.4	-4.6	-4.6
3.9958933037184e-05	-3.8	-5.4	-4.6	-4.6
3.99626417712249e-05	-3.8	-5.4	-4.6	-4.6
