Position  (cm)	Ecb (eV)	Evb (eV)	Efn (eV)	Efp (eV)
3.60917222308452e-05	-3.81345233123296	-5.01345233123296	-4.90275170426299	-4.8999992204483
3.61987325900616e-05	-3.81454828151924	-5.01454828151924	-4.90275663672269	-4.89999905626823
3.63035913612315e-05	-3.8157008062269	-5.0157008062269	-4.90276122840726	-4.89999886532204
3.6406316962845e-05	-3.81690968851156	-5.01690968851156	-4.90276548509099	-4.89999864496584
3.65069284596862e-05	-3.81817443642024	-5.01817443642024	-4.90276941357153	-4.89999839261856
3.66054455359237e-05	-3.8194942836866	-5.0194942836866	-4.90277302163257	-4.89999810582352
3.67018884681627e-05	-3.82086819402038	-5.02086819402038	-4.90277631799579	-4.89999778231183
3.6796278098491e-05	-3.82229486876205	-5.02229486876205	-4.9027793122629	-4.89999742006538
3.68886358075505e-05	-3.82377275769146	-5.02377275769146	-4.90278201484865	-4.89999701737698
3.6978983487668e-05	-3.82530007270776	-5.02530007270776	-4.90278443690579	-4.89999657290531
3.70673435160738e-05	-3.82687480403799	-5.02687480403799	-4.90278659024314	-4.89999608572249
3.71537387282404e-05	-3.82849473858767	-5.02849473858767	-4.90278848723787	-4.89999555535236
3.72381923913683e-05	-3.83015748001654	-5.03015748001654	-4.90279014074327	-4.89999498179809
3.73207281780496e-05	-3.83186047010933	-5.03186047010933	-4.9027915639933	-4.89999436555801
3.74013701401347e-05	-3.83360101101175	-5.03360101101175	-4.90279277050532	-4.89999370762921
3.7480142682831e-05	-3.83537628791584	-5.03537628791584	-4.90279377398225	-4.89999300949902
3.75570705390572e-05	-3.83718339180424	-5.03718339180424	-4.90279458821563	-4.89999227312477
3.76321787440793e-05	-3.83901934189706	-5.03901934189706	-4.9027952269908	-4.89999150090289
3.77054926104514e-05	-3.84088110748595	-5.04088110748595	-4.90279570399556	-4.89999069562866
3.77770377032842e-05	-3.84276562888532	-5.04276562888532	-4.90279603273343	-4.89998986044817
3.78468398158635e-05	-3.84466983727754	-5.04466983727754	-4.90279622644252	-4.89998899880426
3.79149249456379e-05	-3.84659067327651	-5.04659067327651	-4.90279629802097	-4.89998811437833
3.79813192705975e-05	-3.84852510407921	-5.04852510407921	-4.90279625995972	-4.89998721102985
3.80460491260605e-05	-3.85047013911776	-5.05047013911776	-4.90279612428302	-4.89998629273527
3.81091409818861e-05	-3.85242284416296	-5.05242284416296	-4.90279590249728	-4.899985363528
3.81706214201303e-05	-3.85438035386452	-5.05438035386452	-4.90279560554832	-4.89998442744091
3.82305171131599e-05	-3.85633988274244	-5.05633988274244	-4.90279524378705	-4.89998348845243
3.8288854802239e-05	-3.85829873466825	-5.05829873466825	-4.90279482694352	-4.89998255043735
3.83456612766021e-05	-3.86025431089453	-5.06025431089453	-4.90279436410901	-4.89998161712289
3.84009633530253e-05	-3.86220411670591	-5.06220411670591	-4.90279386372582	-4.89998069205069
3.84547878559076e-05	-3.86414576677597	-5.06414576677597	-4.90279333358418	-4.89997977854482
3.85071615978724e-05	-3.86607698932158	-5.06607698932158	-4.90279278082574	-4.89997887968601
3.85581113608984e-05	-3.86799562915056	-5.06799562915056	-4.90279221195306	-4.89997799829189
3.86076638779882e-05	-3.8698996497	-5.0698996497	-4.90279163284435	-4.89997713690309
3.86558458153822e-05	-3.87178713416221	-5.07178713416222	-4.90279104877271	-4.89997629777479
3.87026837553239e-05	-3.87365628579274	-5.07365628579274	-4.90279046442937	-4.89997548287333
3.87482041793816e-05	-3.87550542749156	-5.07550542749156	-4.90278988395004	-4.89997469387732
3.87924334523318e-05	-3.87733300074401	-5.07733300074401	-4.9027893109438	-4.89997393218273
3.88353978066068e-05	-3.87913756400263	-5.07913756400263	-4.90278874852397	-4.89997319891145
3.88771233273096e-05	-3.88091779058596	-5.08091779058596	-4.90278819934021	-4.89997249492278
3.89176359377985e-05	-3.88267246616399	-5.08267246616399	-4.90278766561155	-4.89997182082715
3.89569613858401e-05	-3.88440048589482	-5.08440048589482	-4.9027871491596	-4.89997117700184
3.89951252303335e-05	-3.88610085127087	-5.08610085127087	-4.90278665144179	-4.89997056360792
3.90321528286021e-05	-3.88777266672762	-5.08777266672762	-4.90278617358404	-4.89996998060824
3.90680693242545e-05	-3.88941513606283	-5.08941513606283	-4.90278571641271	-4.89996942778583
3.91028996356084e-05	-3.89102755870883	-5.09102755870883	-4.90278528048545	-4.89996890476263
3.91366684446779e-05	-3.89260932589613	-5.09260932589613	-4.90278486612079	-4.89996841101796
3.91694001867181e-05	-3.8941599167422	-5.0941599167422	-4.9027844734263	-4.8999679459067
3.92011190403239e-05	-3.89567889429534	-5.09567889429534	-4.90278410232514	-4.89996750867685
3.92318489180762e-05	-3.89716590155978	-5.09716590155978	-4.90278375258098	-4.89996709848631
3.92616134577321e-05	-3.89862065752525	-5.09862065752525	-4.90278342382117	-4.89996671441881
3.92904360139502e-05	-3.90004295322069	-5.10004295322069	-4.90278311555817	-4.89996635549879
3.93183396505458e-05	-3.90143264780969	-5.10143264780969	-4.90278282720922	-4.89996602070518
3.93453471332682e-05	-3.90278966474228	-5.10278966474228	-4.90278255811431	-4.89996570898414
3.93714809230911e-05	-3.90411398797585	-5.10411398797585	-4.90278230755238	-4.89996541926062
3.93967631700094e-05	-3.90540565827595	-5.10540565827595	-4.90278207475598	-4.89996515044875
3.94212157073316e-05	-3.90666476960582	-5.10666476960582	-4.90278185892432	-4.89996490146114
3.944486004646e-05	-3.90789146561215	-5.10789146561215	-4.90278165923478	-4.89996467121714
3.9467717372148e-05	-3.90908593621309	-5.10908593621309	-4.90278147485312	-4.89996445864994
3.94898085382252e-05	-3.91024841429328	-5.11024841429328	-4.90278130494229	-4.89996426271277
3.95111540637786e-05	-3.91137917250961	-5.11137917250961	-4.90278114867004	-4.89996408238414
3.95317741297812e-05	-3.91247852021041	-5.11247852021041	-4.90278100521543	-4.8999639166722
3.95516885761547e-05	-3.91354680047011	-5.11354680047011	-4.90278087377428	-4.89996376461828
3.9570916899257e-05	-3.91458438724029	-5.11458438724029	-4.90278075356364	-4.89996362529972
3.95894782497817e-05	-3.91559168261773	-5.11559168261773	-4.90278064382551	-4.899963497832
3.96073914310586e-05	-3.91656911422943	-5.11656911422943	-4.90278054382968	-4.89996338137033
3.96246748977433e-05	-3.91751713273375	-5.11751713273375	-4.90278045287597	-4.89996327511057
3.96413467548836e-05	-3.9184362094369	-5.1184362094369	-4.9027803702958	-4.89996317828983
3.9657424757351e-05	-3.91932683402314	-5.11932683402314	-4.90278029545329	-4.89996309018654
3.96729263096249e-05	-3.92018951239709	-5.12018951239709	-4.90278022774584	-4.89996301012019
3.9687868465917e-05	-3.921024764636	-5.121024764636	-4.90278016660434	-4.89996293745077
3.97022679306243e-05	-3.92183312304967	-5.12183312304967	-4.90278011149304	-4.89996287157793
3.97161410590975e-05	-3.92261513034574	-5.12261513034574	-4.90278006190908	-4.89996281193997
3.9729503858713e-05	-3.92337133789743	-5.12337133789743	-4.90278001738189	-4.89996275801256
3.97423719902363e-05	-3.9241023041111	-5.1241023041111	-4.90277997747225	-4.89996270930743
3.97547607694635e-05	-3.92480859289067	-5.12480859289067	-4.90277994177131	-4.89996266537084
3.97666851691303e-05	-3.92549077219593	-5.12549077219593	-4.9027799098994	-4.8999626257821
3.97781598210748e-05	-3.92614941269162	-5.12614941269162	-4.90277988150484	-4.89996259015189
3.9789199018643e-05	-3.92678508648426	-5.12678508648426	-4.90277985626256	-4.8999625581207
3.97998167193247e-05	-3.92739836594344	-5.12739836594344	-4.90277983387282	-4.89996252935714
3.98100265476075e-05	-3.92798982260462	-5.12798982260462	-4.90277981405978	-4.89996250355631
3.98198417980384e-05	-3.9285600261501	-5.1285600261501	-4.90277979657013	-4.89996248043821
3.98292754384799e-05	-3.92910954346507	-5.12910954346507	-4.90277978117175	-4.89996245974612
3.98383401135511e-05	-3.92963893776571	-5.12963893776571	-4.90277976765231	-4.89996244124509
3.984704814824e-05	-3.93014876779603	-5.13014876779603	-4.90277975581801	-4.89996242472044
3.98554115516793e-05	-3.93063958709068	-5.13063958709068	-4.90277974549224	-4.89996240997631
3.98634420210712e-05	-3.93111194330044	-5.13111194330044	-4.9027797365144	-4.89996239683431
3.98711509457544e-05	-3.93156637757767	-5.13156637757767	-4.90277972873869	-4.8999623851322
3.98785494113991e-05	-3.93200342401869	-5.13200342401869	-4.90277972203297	-4.89996237472265
3.98856482043233e-05	-3.93242360916024	-5.13242360916024	-4.90277971627774	-4.89996236547204
3.98924578159183e-05	-3.93282745152744	-5.13282745152744	-4.90277971136507	-4.89996235725941
3.98989884471737e-05	-3.9332154612303	-5.1332154612303	-4.90277970719767	-4.89996234997536
3.99052500132947e-05	-3.93358813960643	-5.13358813960643	-4.90277970368801	-4.89996234352109
3.99112521483992e-05	-3.93394597890712	-5.13394597890712	-4.90277970075743	-4.89996233780752
3.99170042102887e-05	-3.93428946202465	-5.13428946202465	-4.90277969833543	-4.89996233275442
3.99225152852831e-05	-3.9346190622582	-5.1346190622582	-4.90277969635887	-4.8999623282896
3.99277941931102e-05	-3.93493524311612	-5.13493524311612	-4.90277969477136	-4.89996232434823
3.99328494918441e-05	-3.9352384581524	-5.1352384581524	-4.90277969352256	-4.89996232087213
3.9937689482882e-05	-3.93552915083519	-5.13552915083519	-4.90277969256768	-4.89996231780917
3.99423222159538e-05	-3.9358077544452	-5.1358077544452	-4.9027796918669	-4.89996231511268
3.99467554941562e-05	-3.93607469200217	-5.13607469200217	-4.9027796913849	-4.89996231274094
3.99509968790052e-05	-3.93633037621736	-5.13633037621736	-4.90277969109041	-4.8999623106567
3.99550536954986e-05	-3.9365752094703	-5.1365752094703	-4.90277969095581	-4.89996230882671
3.9958933037184e-05	-3.93680958380815	-5.13680958380815	-4.90277969095673	-4.89996230722138
3.99626417712249e-05	-3.9370338809658	-5.1370338809658	-4.90277969107174	-4.89996230581433
3.99661865434591e-05	-3.9372484724053	-5.1372484724053	-4.90277969128203	-4.89996230458216
3.99695737834446e-05	-3.93745371937307	-5.13745371937307	-4.90277969157112	-4.89996230350404
3.99728097094855e-05	-3.93764997297329	-5.13764997297329	-4.90277969192464	-4.89996230256153
3.99759003336365e-05	-3.93783757425641	-5.13783757425641	-4.90277969233005	-4.89996230173826
3.99788514666764e-05	-3.93801685432108	-5.13801685432108	-4.90277969277648	-4.89996230101976
3.99816687230502e-05	-3.93818813442864	-5.13818813442864	-4.9027796932545	-4.89996230039321
3.99843575257735e-05	-3.93835172612873	-5.13835172612873	-4.90277969375599	-4.8999622998473
3.99869231112941e-05	-3.93850793139502	-5.13850793139502	-4.90277969427398	-4.89996229937205
3.99893705343101e-05	-3.93865704277001	-5.13865704277001	-4.9027796948025	-4.89996229895866
3.99917046725373e-05	-3.93879934351789	-5.13879934351789	-4.90277969533647	-4.89996229859936
3.99939302314252e-05	-3.93893510778449	-5.13893510778449	-4.90277969587159	-4.89996229828734
3.99960517488167e-05	-3.93906460076355	-5.13906460076355	-4.90277969640424	-4.89996229801659
3.99980735995503e-05	-3.93918807886836	-5.13918807886836	-4.90277969693142	-4.89996229778184
4e-05	-3.93930578990806	-5.13930578990806	-4.90277969745063	-4.89996229757847
4.00034517417677e-05	-3.93951674543579	-5.13951674543579	-4.90277969756656	-4.89996229640787
4.00070158163882e-05	-3.9397345356081	-5.1397345356081	-4.90277969759589	-4.89996229511977
4.00106954841334e-05	-3.93995935667052	-5.13995935667052	-4.90277969752753	-4.89996229370285
4.00144940857683e-05	-3.94019140957289	-5.14019140957289	-4.90277969734932	-4.89996229214474
4.0018415044063e-05	-3.94043090004869	-5.14043090004869	-4.90277969704797	-4.89996229043196
4.00224618653172e-05	-3.94067803869438	-5.14067803869438	-4.90277969660888	-4.89996228854979
4.00266381408981e-05	-3.94093304104883	-5.14093304104883	-4.90277969601612	-4.89996228648218
4.00309475487893e-05	-3.94119612767269	-5.14119612767269	-4.90277969525225	-4.89996228421161
4.00353938551529e-05	-3.94146752422769	-5.14146752422769	-4.90277969429824	-4.89996228171902
4.00399809159017e-05	-3.94174746155577	-5.14174746155577	-4.90277969313328	-4.89996227898362
4.00447126782826e-05	-3.94203617575799	-5.14203617575799	-4.90277969173471	-4.89996227598278
